AAA,progname,nmon
AAA,command,/usr/local/bin/nmon -f -t -F /var/log/nmon/kc2prapkc02_20161114_nmon.csv 
AAA,version,14i
AAA,disks_per_line,150
VM,T0247,32,0,0,19447,45878,-1,0,5460,0,0,157202,129,0,180275,0,0,0,0,0,0,0,0,0,161329,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0247,1,0,1650.8,-1.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0
NET,T0247,0.0,325.6,118.1,0.3,0.0,178.5,91.6,0.0,
NETPACKET,T0247,0.0,444.2,505.6,3.4,0.0,453.6,588.8,0.0,
JFSFILE,T0247,35.3,24.1,29.4,3.5,10.7,12.4,5.0,22.8,29.3,13.9,42.4
DISKBUSY,T0247,0.2,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0247,8.0,0.0,7.1,0.9,10.2,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,10.2,0.0,0.0,3.3,0.0,1.5,0.8,0.1
DISKXFER,T0247,1.7,0.0,1.5,0.2,2.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,2.6,0.0,0.0,0.8,0.0,0.4,0.2,0.0
DISKBSIZE,T0247,4.7,0.0,4.8,4.3,4.6,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0
ZZZZ,T0248,20:35:03,14-NOV-2016
CPU001,T0248,0.9,0.1,0.2,98.7
CPU002,T0248,1.2,0.2,0.0,98.6
CPU003,T0248,2.3,0.2,0.0,97.6
CPU004,T0248,15.3,0.8,0.0,83.9
CPU005,T0248,0.8,0.1,0.0,99.0
CPU006,T0248,5.6,0.5,0.0,93.8
CPU_ALL,T0248,4.4,0.3,0.0,95.2,,6
MEM,T0248,88673.0,-0.0,-0.0,16384.0,51802.3,-0.0,-0.0,16384.0,-0.0,1750.1,34399.2,-1.0,489.4,0.0,375.1
VM,T0248,37,0,0,19447,45878,-1,0,13160,0,0,194604,453,0,218167,0,0,0,0,0,0,0,0,0,192594,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0248,2,0,2279.1,-1.0,-1.0,-1.0,1.2,-1.0,-1.0,-1.0
NET,T0248,0.0,487.0,157.6,0.3,0.0,265.0,123.9,0.0,
NETPACKET,T0248,0.2,661.4,666.5,3.2,0.2,674.2,781.1,0.0,
JFSFILE,T0248,35.3,24.1,29.4,3.5,10.7,12.4,5.0,22.8,29.3,13.9,42.4
DISKBUSY,T0248,0.6,0.0,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0248,33.1,0.0,32.5,0.6,10.7,0.0,0.0,0.0,0.0,0.0,26.9,0.0,0.0,10.7,0.0,0.0,3.6,0.0,2.0,0.6,0.0
DISKXFER,T0248,7.7,0.0,7.6,0.1,2.4,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,2.7,0.0,0.0,0.9,0.0,0.5,0.2,0.0
DISKBSIZE,T0248,4.3,0.0,4.3,4.2,4.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0249,20:40:03,14-NOV-2016
CPU001,T0249,1.5,0.1,0.1,98.2
CPU002,T0249,1.4,0.2,0.0,98.4
CPU003,T0249,1.6,0.2,0.0,98.3
CPU004,T0249,11.5,0.7,0.0,87.8
CPU005,T0249,1.4,0.1,0.0,98.5
CPU006,T0249,8.2,0.6,0.0,91.2
CPU_ALL,T0249,4.3,0.3,0.0,95.3,,6
MEM,T0249,88673.0,-0.0,-0.0,16384.0,51785.5,-0.0,-0.0,16384.0,-0.0,1750.4,34415.4,-1.0,489.6,0.0,375.1
VM,T0249,36,0,0,19424,45838,-1,0,5416,0,0,229433,140,0,234268,0,0,0,0,0,0,0,0,0,233771,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0249,2,0,2229.1,-1.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0
NET,T0249,0.0,461.6,183.1,0.3,0.0,253.0,145.1,0.0,
NETPACKET,T0249,0.0,593.3,773.7,3.1,0.0,606.2,901.3,0.0,
JFSFILE,T0249,35.3,24.1,29.4,3.5,10.7,12.4,5.0,22.8,29.3,13.9,42.4
DISKBUSY,T0249,0.2,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0249,8.2,0.0,7.4,0.8,9.9,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,9.9,0.0,0.0,3.3,0.0,1.7,0.8,0.0
DISKXFER,T0249,1.7,0.0,1.6,0.2,2.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,2.5,0.0,0.0,0.8,0.0,0.4,0.2,0.0
DISKBSIZE,T0249,4.7,0.0,4.7,4.2,4.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0250,20:45:03,14-NOV-2016
CPU001,T0250,1.0,0.1,0.1,98.8
CPU002,T0250,1.2,0.2,0.0,98.6
CPU003,T0250,1.0,0.1,0.0,98.8
CPU004,T0250,7.7,0.6,0.0,91.7
CPU005,T0250,2.3,0.2,0.0,97.5
CPU006,T0250,12.5,0.7,0.0,86.8
CPU_ALL,T0250,4.4,0.3,0.0,95.3,,6
MEM,T0250,88673.0,-0.0,-0.0,16384.0,51776.4,-0.0,-0.0,16384.0,-0.0,1750.8,34425.0,-1.0,489.8,0.0,375.2
VM,T0250,33,0,0,19455,45878,-1,0,6220,0,0,206216,155,0,230476,0,0,0,0,0,0,0,0,0,208464,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0250,1,0,2241.6,-1.0,-1.0,-1.0,1.2,-1.0,-1.0,-1.0
NET,T0250,0.0,467.8,169.9,0.3,0.0,252.3,136.9,0.0,
NETPACKET,T0250,0.1,624.0,720.5,3.1,0.1,637.3,845.8,0.0,
JFSFILE,T0250,35.3,24.1,29.4,3.5,10.7,12.4,5.0,22.8,29.3,13.9,42.4
DISKBUSY,T0250,0.2,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0250,10.6,0.0,9.6,1.0,10.1,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,10.1,0.0,0.0,3.4,0.2,2.0,0.9,0.1
DISKXFER,T0250,2.2,0.0,2.0,0.2,2.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5,0.0,0.0,0.9,0.0,0.5,0.2,0.0
DISKBSIZE,T0250,4.7,0.0,4.8,4.3,4.6,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0
ZZZZ,T0251,20:50:03,14-NOV-2016
CPU001,T0251,2.8,0.2,0.1,97.0
CPU002,T0251,1.3,0.2,0.0,98.5
CPU003,T0251,1.7,0.2,0.0,98.1
CPU004,T0251,11.6,0.6,0.0,87.8
CPU005,T0251,1.9,0.2,0.1,97.9
CPU006,T0251,8.2,0.6,0.0,91.2
CPU_ALL,T0251,4.6,0.3,0.0,95.0,,6
MEM,T0251,88673.0,-0.0,-0.0,16384.0,51795.6,-0.0,-0.0,16384.0,-0.0,1751.3,34406.6,-1.0,490.1,0.0,375.4
VM,T0251,39,0,0,19456,45878,-1,0,5416,0,0,170678,144,0,162500,0,0,0,0,0,0,0,0,0,165843,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0251,2,0,2155.7,-1.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0
NET,T0251,0.3,525.0,145.0,0.3,0.3,283.4,117.5,0.0,
NETPACKET,T0251,1.1,666.0,571.1,3.2,1.1,677.0,671.7,0.0,
JFSFILE,T0251,35.3,24.1,29.4,3.5,10.7,12.4,5.0,22.8,29.3,13.9,42.4
DISKBUSY,T0251,0.2,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0251,7.7,0.0,6.9,0.8,10.3,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,10.3,0.0,0.0,3.3,0.0,1.5,0.8,0.0
DISKXFER,T0251,1.6,0.0,1.4,0.2,2.2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.6,0.0,0.0,0.8,0.0,0.4,0.2,0.0
DISKBSIZE,T0251,4.7,0.0,4.8,4.2,4.7,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0252,20:55:03,14-NOV-2016
CPU001,T0252,3.3,0.2,0.2,96.2
CPU002,T0252,2.0,0.2,0.0,97.7
CPU003,T0252,0.7,0.2,0.0,99.2
CPU004,T0252,5.9,0.5,0.0,93.6
CPU005,T0252,1.6,0.1,0.1,98.2
CPU006,T0252,8.9,0.5,0.0,90.5
CPU_ALL,T0252,3.8,0.3,0.1,95.9,,6
MEM,T0252,88673.0,-0.0,-0.0,16384.0,51757.2,-0.0,-0.0,16384.0,-0.0,1751.6,34444.5,-1.0,490.3,0.0,375.5
VM,T0252,33,0,0,19456,45878,-1,0,12144,0,0,167151,130,0,181846,0,0,0,0,0,0,0,0,0,176902,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0252,2,0,1835.5,-1.0,-1.0,-1.0,1.1,-1.0,-1.0,-1.0
NET,T0252,0.1,385.9,132.3,0.3,0.1,204.5,110.9,0.0,
NETPACKET,T0252,0.3,510.2,537.3,3.2,0.3,522.1,629.7,0.0,
JFSFILE,T0252,35.3,24.1,29.4,3.5,10.7,12.4,5.0,22.8,29.3,13.9,42.4
DISKBUSY,T0252,0.5,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0252,30.5,0.0,29.9,0.6,10.0,0.0,0.0,0.0,0.0,0.0,24.5,0.0,0.0,10.0,0.0,0.0,3.3,0.0,2.0,0.6,0.0
DISKXFER,T0252,7.1,0.0,7.0,0.1,2.2,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0.0,2.5,0.0,0.0,0.8,0.0,0.5,0.2,0.0
DISKBSIZE,T0252,4.3,0.0,4.3,4.2,4.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0253,21:00:03,14-NOV-2016
CPU001,T0253,3.0,0.2,0.1,96.7
CPU002,T0253,3.4,0.3,0.0,96.3
CPU003,T0253,1.7,0.2,0.0,98.1
CPU004,T0253,11.3,0.6,0.0,88.2
CPU005,T0253,0.7,0.1,0.0,99.2
CPU006,T0253,3.8,0.4,0.0,95.8
CPU_ALL,T0253,4.0,0.3,0.0,95.7,,6
MEM,T0253,88673.0,-0.0,-0.0,16384.0,51737.1,-0.0,-0.0,16384.0,-0.0,1752.0,34465.4,-1.0,490.6,0.0,375.6
VM,T0253,48,0,0,19456,45878,-1,0,5356,0,0,164503,138,0,162208,0,0,0,0,0,0,0,0,0,169679,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0253,2,0,1840.8,-1.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0
NET,T0253,0.1,437.9,125.1,0.3,0.1,238.7,102.6,0.0,
NETPACKET,T0253,0.3,562.5,477.8,3.2,0.3,572.3,557.9,0.0,
JFSFILE,T0253,35.3,24.1,29.4,3.5,10.7,12.4,5.0,22.8,29.3,13.9,42.4
DISKBUSY,T0253,0.2,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0253,8.3,0.0,7.4,0.9,9.5,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,9.5,0.0,0.0,3.3,0.1,1.7,0.8,0.1
DISKXFER,T0253,1.8,0.0,1.6,0.2,2.1,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,2.4,0.0,0.0,0.8,0.0,0.4,0.2,0.0
DISKBSIZE,T0253,4.7,0.0,4.7,4.2,4.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0
ZZZZ,T0254,21:05:03,14-NOV-2016
CPU001,T0254,2.0,0.1,0.2,97.6
CPU002,T0254,1.9,0.2,0.0,97.9
CPU003,T0254,2.4,0.2,0.0,97.4
CPU004,T0254,15.1,0.7,0.0,84.3
CPU005,T0254,0.6,0.1,0.0,99.2
CPU006,T0254,4.7,0.4,0.0,94.9
CPU_ALL,T0254,4.5,0.3,0.0,95.1,,6
MEM,T0254,88673.0,-0.0,-0.0,16384.0,51716.0,-0.0,-0.0,16384.0,-0.0,1752.5,34485.8,-1.0,490.8,0.0,375.8
VM,T0254,47,0,0,19422,45856,-1,0,5560,0,0,167681,144,0,198481,0,0,0,0,0,0,0,0,0,173158,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0254,1,0,2187.5,-1.0,-1.0,-1.0,1.2,-1.0,-1.0,-1.0
NET,T0254,0.0,534.0,144.3,0.3,0.0,290.8,117.6,0.0,
NETPACKET,T0254,0.1,682.3,554.6,3.1,0.1,692.3,648.3,0.0,
JFSFILE,T0254,35.3,24.1,29.4,3.5,10.7,12.4,5.0,22.8,29.3,13.9,42.4
DISKBUSY,T0254,0.3,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.1,0.0,0.0
DISKREAD,T0254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0254,8.4,0.0,7.7,0.7,10.1,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,10.1,0.0,0.0,3.3,0.2,1.7,0.6,0.1
DISKXFER,T0254,1.8,0.0,1.7,0.2,2.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,2.5,0.0,0.0,0.8,0.0,0.4,0.2,0.0
DISKBSIZE,T0254,4.6,0.0,4.7,4.2,4.6,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0
ZZZZ,T0255,21:10:03,14-NOV-2016
CPU001,T0255,2.3,0.2,0.1,97.4
CPU002,T0255,1.4,0.2,0.0,98.4
CPU003,T0255,1.5,0.1,0.0,98.4
CPU004,T0255,11.7,0.6,0.0,87.7
CPU005,T0255,1.4,0.1,0.0,98.4
CPU006,T0255,7.2,0.5,0.0,92.2
CPU_ALL,T0255,4.3,0.3,0.0,95.4,,6
MEM,T0255,88673.0,-0.0,-0.0,16384.0,51689.2,-0.0,-0.0,16384.0,-0.0,1753.0,34512.1,-1.0,491.0,0.0,375.9
VM,T0255,55,0,0,19460,45878,-1,0,5588,0,0,193176,145,0,200233,0,0,0,0,0,0,0,0,0,200010,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0255,1,0,2136.7,-1.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0
NET,T0255,0.0,473.4,144.3,0.3,0.0,254.5,116.6,0.0,
NETPACKET,T0255,0.1,626.6,609.2,3.3,0.1,637.5,713.4,0.0,
JFSFILE,T0255,35.3,24.1,29.4,3.5,10.7,12.4,5.0,22.8,29.3,13.9,42.4
DISKBUSY,T0255,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0255,8.3,0.0,7.5,0.8,10.3,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,10.3,0.0,0.0,3.3,0.0,1.6,0.8,0.0
DISKXFER,T0255,1.8,0.0,1.6,0.2,2.3,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,2.6,0.0,0.0,0.8,0.0,0.4,0.2,0.0
DISKBSIZE,T0255,4.7,0.0,4.7,4.2,4.6,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0256,21:15:03,14-NOV-2016
CPU001,T0256,2.3,0.2,0.1,97.5
CPU002,T0256,2.1,0.2,0.0,97.7
CPU003,T0256,1.3,0.2,0.0,98.5
CPU004,T0256,10.8,0.6,0.0,88.6
CPU005,T0256,0.9,0.1,0.2,98.8
CPU006,T0256,6.3,0.5,0.2,93.0
CPU_ALL,T0256,4.0,0.3,0.1,95.6,,6
MEM,T0256,88673.0,-0.0,-0.0,16384.0,51643.5,-0.0,-0.0,16384.0,-0.0,1753.3,34557.0,-1.0,491.3,0.0,376.1
VM,T0256,32,0,0,19460,45878,-1,0,11280,0,0,201555,131,0,220949,0,0,0,0,0,0,0,0,0,213253,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0256,1,0,2049.9,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
NET,T0256,0.0,457.2,147.8,0.3,0.0,249.4,117.3,0.0,
NETPACKET,T0256,0.0,578.5,616.8,3.2,0.0,587.7,721.2,0.0,
JFSFILE,T0256,35.3,24.1,29.4,3.5,10.7,12.4,5.0,22.8,29.3,13.9,42.4
DISKBUSY,T0256,0.7,0.0,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0
DISKREAD,T0256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0256,27.3,0.0,26.6,0.7,10.3,0.0,0.0,0.0,0.0,0.0,21.6,0.0,0.0,10.3,0.0,0.0,3.3,0.0,1.7,0.6,0.1
DISKXFER,T0256,6.3,0.0,6.2,0.2,2.3,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,2.6,0.0,0.0,0.8,0.0,0.4,0.2,0.0
DISKBSIZE,T0256,4.3,0.0,4.3,4.2,4.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0
ZZZZ,T0257,21:20:03,14-NOV-2016
CPU001,T0257,4.0,0.2,0.3,95.5
CPU002,T0257,2.5,0.3,0.0,97.3
CPU003,T0257,3.2,0.2,0.0,96.5
CPU004,T0257,16.0,0.7,0.0,83.4
CPU005,T0257,0.9,0.1,0.0,99.0
CPU006,T0257,4.8,0.4,0.0,94.8
CPU_ALL,T0257,5.3,0.3,0.1,94.3,,6
MEM,T0257,88673.0,-0.0,-0.0,16384.0,51695.3,-0.0,-0.0,16384.0,-0.0,1753.8,34506.2,-1.0,491.6,0.0,376.4
VM,T0257,28,0,0,19463,45829,-1,0,5496,0,0,178194,153,0,158684,0,0,0,0,0,0,0,0,0,165037,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0257,1,0,2386.2,-1.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0
NET,T0257,0.0,660.9,144.4,0.3,0.0,365.1,117.0,0.0,
NETPACKET,T0257,0.1,789.5,564.1,3.2,0.1,799.2,653.2,0.0,
JFSFILE,T0257,35.3,24.1,29.4,3.5,10.7,12.4,5.0,22.8,29.3,13.9,42.4
DISKBUSY,T0257,0.4,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.1,0.0,0.0
DISKREAD,T0257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0257,7.9,0.0,7.1,0.8,10.5,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,10.5,0.0,0.0,3.3,0.0,1.6,0.8,0.0
DISKXFER,T0257,1.7,0.0,1.5,0.2,2.2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.6,0.0,0.0,0.8,0.0,0.4,0.2,0.0
DISKBSIZE,T0257,4.7,0.0,4.8,4.2,4.8,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0258,21:25:03,14-NOV-2016
CPU001,T0258,5.1,0.3,0.1,94.5
CPU002,T0258,2.7,0.3,0.0,96.9
CPU003,T0258,0.6,0.1,0.1,99.2
CPU004,T0258,4.6,0.5,0.0,94.9
CPU005,T0258,0.9,0.1,0.0,99.0
CPU006,T0258,6.5,0.5,0.0,93.0
CPU_ALL,T0258,3.4,0.3,0.0,96.3,,6
MEM,T0258,88673.0,-0.0,-0.0,16384.0,51715.2,-0.0,-0.0,16384.0,-0.0,1754.1,34486.1,-1.0,491.8,0.0,376.4
VM,T0258,34,0,0,19558,45878,-1,0,5296,0,0,186578,139,0,211718,0,0,0,0,0,0,0,0,0,181499,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0258,1,0,1552.4,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
NET,T0258,0.0,317.1,119.5,0.3,0.0,171.9,94.3,0.0,
NETPACKET,T0258,0.1,405.0,502.3,3.1,0.1,413.2,577.9,0.0,
JFSFILE,T0258,35.3,24.1,29.4,3.5,10.7,12.4,5.0,22.8,29.3,13.9,42.4
DISKBUSY,T0258,0.3,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0
DISKREAD,T0258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0258,8.3,0.0,7.6,0.7,9.3,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,9.3,0.0,0.0,3.2,0.2,1.7,0.6,0.1
DISKXFER,T0258,1.8,0.0,1.7,0.2,2.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,2.3,0.0,0.0,0.8,0.0,0.4,0.2,0.0
DISKBSIZE,T0258,4.5,0.0,4.6,4.2,4.3,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0
ZZZZ,T0259,21:30:03,14-NOV-2016
CPU001,T0259,3.5,0.3,0.1,96.2
CPU002,T0259,4.0,0.4,0.0,95.7
CPU003,T0259,0.6,0.1,0.0,99.2
CPU004,T0259,3.2,0.4,0.0,96.5
CPU005,T0259,1.2,0.1,0.0,98.7
CPU006,T0259,8.3,0.5,0.0,91.2
CPU_ALL,T0259,3.5,0.3,0.0,96.2,,6
MEM,T0259,88673.0,-0.0,-0.0,16384.0,51721.3,-0.0,-0.0,16384.0,-0.0,1754.4,34479.7,-1.0,492.0,0.0,376.4
VM,T0259,42,0,0,19466,45878,-1,0,5360,0,0,175944,144,0,189818,0,0,0,0,0,0,0,0,0,174285,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0259,2,0,1673.1,-1.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0
NET,T0259,0.0,346.4,116.4,0.3,0.0,189.1,92.4,0.0,
NETPACKET,T0259,0.0,465.6,500.7,3.1,0.0,474.0,581.0,0.0,
JFSFILE,T0259,35.3,24.1,29.4,3.5,10.7,12.4,5.0,22.8,29.3,13.9,42.4
DISKBUSY,T0259,0.3,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0
DISKREAD,T0259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0259,7.9,0.0,7.0,0.9,10.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,10.0,0.0,0.0,3.2,0.0,1.5,0.8,0.1
DISKXFER,T0259,1.7,0.0,1.5,0.2,2.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,2.5,0.0,0.0,0.8,0.0,0.4,0.2,0.0
DISKBSIZE,T0259,4.5,0.0,4.6,4.3,4.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0
ZZZZ,T0260,21:35:03,14-NOV-2016
CPU001,T0260,0.8,0.1,0.3,98.8
CPU002,T0260,1.4,0.2,0.0,98.4
CPU003,T0260,0.6,0.1,0.6,98.7
CPU004,T0260,6.0,0.5,0.5,93.0
CPU005,T0260,1.4,0.1,0.3,98.2
CPU006,T0260,9.7,0.6,0.0,89.7
CPU_ALL,T0260,3.4,0.3,0.3,96.1,,6
MEM,T0260,88673.0,-0.0,-0.0,16384.0,51711.1,-0.0,-0.0,16384.0,-0.0,1754.8,34490.2,-1.0,492.2,0.0,376.3
VM,T0260,37,4,0,19466,45878,-1,0,11836,0,0,149951,162,0,183777,0,0,0,0,0,0,0,0,0,152606,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0260,1,0,1643.1,-1.0,-1.0,-1.0,1.1,-1.0,-1.0,-1.0
NET,T0260,0.0,343.9,116.9,0.3,0.0,186.8,93.2,0.0,
NETPACKET,T0260,0.0,450.5,477.7,3.0,0.0,459.5,556.1,0.0,
JFSFILE,T0260,35.3,24.1,29.4,3.5,10.7,12.4,5.0,22.8,29.3,13.9,42.4
