AAA,progname,nmon
AAA,command,/usr/local/bin/nmon -f -t -F /var/log/nmon/kc2prapkc01_20161113_nmon.csv 
AAA,version,14i
AAA,disks_per_line,150
DISKREAD,T0204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0204,43.0,0.0,43.0,5.2,0.0,0.0,0.0,0.0,0.0,38.8,0.0,0.0,5.2,0.0,0.0,2.6,0.0,1.6
DISKXFER,T0204,10.3,0.0,10.3,1.3,0.0,0.0,0.0,0.0,0.0,9.7,0.0,0.0,1.3,0.0,0.0,0.7,0.0,0.4
DISKBSIZE,T0204,4.2,0.0,4.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0205,17:00:02,13-NOV-2016
CPU001,T0205,1.9,0.2,0.0,97.9
CPU002,T0205,1.4,0.3,0.0,98.3
CPU003,T0205,0.2,0.1,0.0,99.7
CPU004,T0205,0.2,0.1,0.0,99.7
CPU005,T0205,0.2,0.1,0.0,99.7
CPU006,T0205,0.2,0.1,0.0,99.7
CPU_ALL,T0205,0.7,0.1,0.0,99.2,,6
MEM,T0205,88673.0,-0.0,-0.0,16384.0,76674.7,-0.0,-0.0,16384.0,-0.0,2136.9,9263.9,-1.0,271.4,0.0,760.5
VM,T0205,24,0,0,5887,47366,-1,0,3776,0,0,67853,123,0,116027,0,0,0,0,0,0,0,0,0,68270,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0205,1,0,391.3,-1.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0
NET,T0205,0.0,40.7,7.3,0.3,0.0,30.8,8.9,0.0,
NETPACKET,T0205,0.0,57.3,28.2,3.3,0.0,60.3,31.9,0.0,
JFSFILE,T0205,47.5,24.1,19.3,4.2,15.6,22.8,19.7,15.2,1.1
DISKBUSY,T0205,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
DISKREAD,T0205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0205,7.1,0.0,7.1,5.5,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,5.5,0.0,0.0,2.8,0.0,1.5
DISKXFER,T0205,1.5,0.0,1.5,1.4,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.4,0.0,0.0,0.7,0.0,0.4
DISKBSIZE,T0205,4.7,0.0,4.7,4.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0206,17:05:02,13-NOV-2016
CPU001,T0206,1.0,0.2,0.0,98.7
CPU002,T0206,4.8,0.3,0.0,94.8
CPU003,T0206,0.2,0.1,0.0,99.7
CPU004,T0206,0.4,0.1,0.0,99.5
CPU005,T0206,0.2,0.1,0.0,99.7
CPU006,T0206,0.3,0.1,0.0,99.6
CPU_ALL,T0206,1.2,0.2,0.0,98.7,,6
MEM,T0206,88673.0,-0.0,-0.0,16384.0,76666.2,-0.0,-0.0,16384.0,-0.0,2137.0,9271.9,-1.0,271.9,0.0,760.7
VM,T0206,37,0,0,5921,45755,-1,0,4044,0,0,95933,142,0,169167,0,0,0,0,0,0,0,0,0,98119,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0206,1,0,515.1,-1.0,-1.0,-1.0,1.2,-1.0,-1.0,-1.0
NET,T0206,0.0,94.9,7.0,0.3,0.0,65.4,8.4,0.0,
NETPACKET,T0206,0.1,123.4,24.9,2.8,0.1,126.5,27.6,0.0,
JFSFILE,T0206,47.5,24.1,19.3,4.2,15.6,22.8,19.7,15.2,1.1
DISKBUSY,T0206,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0206,7.8,0.0,7.8,5.7,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,5.7,0.0,0.0,2.7,0.0,2.0
DISKXFER,T0206,1.7,0.0,1.7,1.4,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.4,0.0,0.0,0.7,0.0,0.5
DISKBSIZE,T0206,4.5,0.0,4.5,4.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0207,17:10:02,13-NOV-2016
CPU001,T0207,0.8,0.2,0.0,99.0
CPU002,T0207,4.3,0.3,0.0,95.3
CPU003,T0207,0.3,0.1,0.0,99.5
CPU004,T0207,0.3,0.1,0.0,99.6
CPU005,T0207,0.2,0.0,0.0,99.7
CPU006,T0207,0.6,0.1,0.0,99.4
CPU_ALL,T0207,1.1,0.1,0.0,98.7,,6
MEM,T0207,88673.0,-0.0,-0.0,16384.0,76663.1,-0.0,-0.0,16384.0,-0.0,2137.1,9274.6,-1.0,272.4,0.0,760.8
VM,T0207,25,0,0,5898,45625,-1,0,3928,0,0,69237,146,0,115584,0,0,0,0,0,0,0,0,0,69844,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0207,1,0,499.3,-1.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0
NET,T0207,0.0,90.1,5.3,0.3,0.0,62.8,6.7,0.0,
NETPACKET,T0207,0.0,118.3,20.2,3.5,0.0,120.9,22.0,0.0,
JFSFILE,T0207,47.5,24.1,19.3,4.2,15.6,22.8,19.7,15.2,1.1
DISKBUSY,T0207,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0207,7.1,0.0,7.1,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,2.7,0.0,1.4
DISKXFER,T0207,1.6,0.0,1.6,1.4,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.5,0.0,0.0,0.7,0.0,0.4
DISKBSIZE,T0207,4.6,0.0,4.6,4.3,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0208,17:15:02,13-NOV-2016
CPU001,T0208,0.2,0.2,0.0,99.6
CPU002,T0208,0.5,0.2,0.0,99.3
CPU003,T0208,0.1,0.1,0.0,99.7
CPU004,T0208,0.2,0.1,0.0,99.7
CPU005,T0208,0.1,0.1,0.1,99.8
CPU006,T0208,0.1,0.1,0.0,99.8
CPU_ALL,T0208,0.2,0.1,0.0,99.6,,6
MEM,T0208,88673.0,-0.0,-0.0,16384.0,76658.6,-0.0,-0.0,16384.0,-0.0,2137.2,9278.8,-1.0,274.1,0.0,761.2
VM,T0208,27,0,0,5901,45625,-1,8,11552,0,0,74428,343,0,140096,0,0,0,0,0,0,0,0,0,75616,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0208,1,0,286.3,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
NET,T0208,0.0,3.9,2.5,0.2,0.0,6.1,4.5,0.0,
NETPACKET,T0208,0.0,8.9,10.6,2.8,0.0,11.0,11.0,0.0,
JFSFILE,T0208,47.5,24.1,19.3,4.2,15.6,22.8,19.7,15.2,1.1
DISKBUSY,T0208,0.3,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKREAD,T0208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0208,33.2,0.0,33.2,5.3,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,5.3,0.0,0.0,3.1,0.0,1.7
DISKXFER,T0208,7.9,0.0,7.9,1.3,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0,1.3,0.0,0.0,0.8,0.0,0.4
DISKBSIZE,T0208,4.2,0.0,4.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0209,17:20:02,13-NOV-2016
CPU001,T0209,0.2,0.2,0.0,99.6
CPU002,T0209,0.4,0.2,0.0,99.4
CPU003,T0209,0.1,0.1,0.0,99.8
CPU004,T0209,0.1,0.1,0.0,99.8
CPU005,T0209,0.1,0.1,0.0,99.8
CPU006,T0209,0.1,0.1,0.0,99.8
CPU_ALL,T0209,0.2,0.1,0.0,99.7,,6
MEM,T0209,88673.0,-0.0,-0.0,16384.0,76656.9,-0.0,-0.0,16384.0,-0.0,2137.2,9280.7,-1.0,274.6,0.0,761.5
VM,T0209,22,4,0,5899,45624,-1,0,3468,0,0,59578,97,0,109381,0,0,0,0,0,0,0,0,0,60132,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0209,1,0,271.5,-1.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0
NET,T0209,0.0,3.9,2.4,0.3,0.0,6.1,4.6,0.0,
NETPACKET,T0209,0.0,9.0,10.6,3.3,0.0,11.2,10.9,0.0,
JFSFILE,T0209,47.5,24.1,19.3,4.2,15.6,22.8,19.7,15.2,1.1
DISKBUSY,T0209,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0209,6.6,0.0,6.6,4.9,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,4.9,0.0,0.0,2.8,0.0,1.4
DISKXFER,T0209,1.4,0.0,1.4,1.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.2,0.0,0.0,0.7,0.0,0.4
DISKBSIZE,T0209,4.7,0.0,4.7,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0210,17:25:02,13-NOV-2016
CPU001,T0210,0.5,0.2,0.0,99.3
CPU002,T0210,0.7,0.3,0.0,99.0
CPU003,T0210,0.1,0.1,0.0,99.7
CPU004,T0210,0.1,0.1,0.0,99.8
CPU005,T0210,0.1,0.1,0.0,99.8
CPU006,T0210,0.2,0.1,0.0,99.7
CPU_ALL,T0210,0.3,0.1,0.0,99.6,,6
MEM,T0210,88673.0,-0.0,-0.0,16384.0,76652.3,-0.0,-0.0,16384.0,-0.0,2137.2,9285.0,-1.0,275.2,0.0,761.8
VM,T0210,28,0,0,5907,45625,-1,0,3828,0,0,75764,91,0,144180,0,0,0,0,0,0,0,0,0,76916,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0210,1,0,288.9,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
NET,T0210,0.0,7.1,4.2,0.2,0.0,8.3,5.8,0.0,
NETPACKET,T0210,0.0,13.5,18.0,2.7,0.0,16.1,19.6,0.0,
JFSFILE,T0210,47.5,24.1,19.3,4.2,15.6,22.8,19.7,15.2,1.1
DISKBUSY,T0210,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0210,7.6,0.0,7.6,5.2,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,5.2,0.0,0.0,2.7,0.0,1.8
DISKXFER,T0210,1.7,0.0,1.7,1.3,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.3,0.0,0.0,0.7,0.0,0.4
DISKBSIZE,T0210,4.5,0.0,4.5,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0211,17:30:02,13-NOV-2016
CPU001,T0211,0.8,0.2,0.0,99.0
CPU002,T0211,0.4,0.3,0.0,99.3
CPU003,T0211,0.1,0.1,0.0,99.7
CPU004,T0211,0.1,0.1,0.0,99.8
CPU005,T0211,0.1,0.1,0.0,99.8
CPU006,T0211,0.1,0.1,0.0,99.8
CPU_ALL,T0211,0.3,0.1,0.0,99.6,,6
MEM,T0211,88673.0,-0.0,-0.0,16384.0,76642.6,-0.0,-0.0,16384.0,-0.0,2137.3,9294.3,-1.0,275.9,0.0,762.1
VM,T0211,26,0,0,5879,47331,-1,0,3720,0,0,65719,86,0,119023,0,0,0,0,0,0,0,0,0,68229,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0211,1,0,291.9,-1.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0
NET,T0211,0.0,9.0,4.2,0.3,0.0,9.7,5.4,0.0,
NETPACKET,T0211,0.0,15.9,17.9,3.3,0.0,18.3,18.3,0.0,
JFSFILE,T0211,47.5,24.1,19.3,4.2,15.6,22.8,19.7,15.2,1.1
DISKBUSY,T0211,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0211,7.0,0.0,7.0,5.4,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,5.4,0.0,0.0,2.7,0.0,1.4
DISKXFER,T0211,1.5,0.0,1.5,1.3,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.4,0.0,0.0,0.7,0.0,0.3
DISKBSIZE,T0211,4.6,0.0,4.6,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0212,17:35:02,13-NOV-2016
CPU001,T0212,0.2,0.2,0.0,99.6
CPU002,T0212,0.4,0.2,0.0,99.4
CPU003,T0212,0.1,0.1,0.0,99.7
CPU004,T0212,0.1,0.1,0.0,99.8
CPU005,T0212,0.1,0.1,0.1,99.7
CPU006,T0212,0.1,0.1,0.0,99.8
CPU_ALL,T0212,0.2,0.1,0.0,99.6,,6
MEM,T0212,88673.0,-0.0,-0.0,16384.0,76638.0,-0.0,-0.0,16384.0,-0.0,2137.3,9299.4,-1.0,276.7,0.0,761.7
VM,T0212,22,0,0,5917,45625,-1,0,10396,0,0,72260,336,0,147307,0,0,0,0,0,0,0,0,0,73464,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0212,1,0,283.8,-1.0,-1.0,-1.0,1.1,-1.0,-1.0,-1.0
NET,T0212,0.0,4.0,2.5,0.2,0.0,6.4,4.4,0.0,
NETPACKET,T0212,0.0,9.3,10.8,2.9,0.0,11.6,11.2,0.0,
JFSFILE,T0212,47.5,24.1,19.3,4.2,15.6,22.8,19.7,15.2,1.1
DISKBUSY,T0212,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKREAD,T0212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0212,29.3,0.0,29.3,5.4,0.0,0.0,0.0,0.0,0.0,24.6,0.0,0.0,5.4,0.0,0.0,2.8,0.0,1.9
DISKXFER,T0212,6.9,0.0,6.9,1.3,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0.0,1.3,0.0,0.0,0.7,0.0,0.5
DISKBSIZE,T0212,4.2,0.0,4.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0213,17:40:02,13-NOV-2016
CPU001,T0213,0.2,0.2,0.0,99.6
CPU002,T0213,0.4,0.2,0.0,99.4
CPU003,T0213,0.2,0.1,0.0,99.7
CPU004,T0213,0.1,0.1,0.0,99.7
CPU005,T0213,0.1,0.0,0.0,99.9
CPU006,T0213,0.1,0.1,0.0,99.8
CPU_ALL,T0213,0.2,0.1,0.0,99.7,,6
MEM,T0213,88673.0,-0.0,-0.0,16384.0,76633.7,-0.0,-0.0,16384.0,-0.0,2137.3,9303.5,-1.0,277.1,0.0,761.7
VM,T0213,22,0,0,5946,45627,-1,0,3476,0,0,60464,136,0,110005,0,0,0,0,0,0,0,0,0,61440,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0213,1,0,256.6,-1.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0
NET,T0213,0.0,3.2,2.0,0.3,0.0,4.9,3.9,0.0,
NETPACKET,T0213,0.0,8.3,8.9,3.7,0.0,9.1,9.0,0.0,
JFSFILE,T0213,47.5,24.1,19.3,4.2,15.6,22.8,19.7,15.2,1.1
DISKBUSY,T0213,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKREAD,T0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0213,6.6,0.0,6.6,5.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,5.0,0.0,0.0,2.6,0.0,1.2
DISKXFER,T0213,1.4,0.0,1.4,1.2,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.2,0.0,0.0,0.7,0.0,0.3
DISKBSIZE,T0213,4.6,0.0,4.6,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0214,17:45:02,13-NOV-2016
CPU001,T0214,0.4,0.2,0.0,99.4
CPU002,T0214,0.6,0.2,0.0,99.2
CPU003,T0214,0.2,0.1,0.0,99.7
CPU004,T0214,0.1,0.1,0.0,99.8
CPU005,T0214,0.1,0.1,0.0,99.8
CPU006,T0214,0.1,0.1,0.0,99.8
CPU_ALL,T0214,0.2,0.1,0.0,99.6,,6
MEM,T0214,88673.0,-0.0,-0.0,16384.0,76627.4,-0.0,-0.0,16384.0,-0.0,2137.4,9309.5,-1.0,277.5,0.0,761.5
VM,T0214,26,0,0,5923,45625,-1,8,4076,0,0,72438,174,0,141519,0,0,0,0,0,0,0,0,0,74018,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0214,1,0,287.8,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
NET,T0214,0.0,5.7,3.9,0.2,0.0,8.6,6.4,0.0,
NETPACKET,T0214,0.0,11.8,15.7,2.7,0.0,15.8,16.9,0.0,
JFSFILE,T0214,47.5,24.1,19.3,4.2,15.6,22.8,19.7,15.2,1.1
DISKBUSY,T0214,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
DISKREAD,T0214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0214,8.5,0.0,8.5,5.1,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,5.1,0.0,0.0,3.0,0.0,1.8
DISKXFER,T0214,1.9,0.0,1.9,1.3,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,1.3,0.0,0.0,0.7,0.0,0.5
DISKBSIZE,T0214,4.5,0.0,4.5,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0215,17:50:02,13-NOV-2016
CPU001,T0215,0.9,0.2,0.0,98.9
CPU002,T0215,0.6,0.2,0.0,99.1
CPU003,T0215,0.1,0.1,0.0,99.8
CPU004,T0215,0.1,0.1,0.0,99.8
CPU005,T0215,0.1,0.1,0.0,99.8
CPU006,T0215,0.1,0.1,0.0,99.8
CPU_ALL,T0215,0.3,0.1,0.0,99.5,,6
MEM,T0215,88673.0,-0.0,-0.0,16384.0,76634.2,-0.0,-0.0,16384.0,-0.0,2137.4,9303.0,-1.0,277.9,0.0,761.5
VM,T0215,25,0,0,5922,45625,-1,0,3476,0,0,66821,131,0,112454,0,0,0,0,0,0,0,0,0,65139,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0215,1,0,297.1,-1.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0
NET,T0215,0.0,9.4,5.5,0.3,0.0,9.5,6.5,0.0,
NETPACKET,T0215,0.0,16.2,25.4,3.2,0.0,19.2,24.4,0.0,
JFSFILE,T0215,47.5,24.1,19.3,4.2,15.6,22.8,19.7,15.2,1.1
DISKBUSY,T0215,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKREAD,T0215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0215,6.4,0.0,6.4,5.2,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,5.2,0.0,0.0,2.7,0.0,1.3
DISKXFER,T0215,1.4,0.0,1.4,1.3,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.3,0.0,0.0,0.7,0.0,0.3
DISKBSIZE,T0215,4.5,0.0,4.5,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0216,17:55:02,13-NOV-2016
CPU001,T0216,1.7,0.3,0.0,98.0
CPU002,T0216,0.8,0.3,0.0,98.9
CPU003,T0216,0.2,0.1,0.1,99.6
CPU004,T0216,0.2,0.1,0.0,99.7
CPU005,T0216,0.1,0.1,0.1,99.7
CPU006,T0216,0.2,0.1,0.0,99.7
CPU_ALL,T0216,0.5,0.2,0.0,99.3,,6
MEM,T0216,88673.0,-0.0,-0.0,16384.0,76595.9,-0.0,-0.0,16384.0,-0.0,2137.5,9342.1,-1.0,279.0,0.0,760.6
VM,T0216,26,0,0,5964,45625,-1,0,13444,0,0,288302,516,0,143763,0,0,0,0,0,0,0,0,0,298101,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0216,1,0,356.3,-1.0,-1.0,-1.0,1.1,-1.0,-1.0,-1.0
NET,T0216,0.0,22.9,5.9,0.2,0.0,17.7,7.1,0.0,
NETPACKET,T0216,0.0,34.8,23.2,2.8,0.0,35.9,21.0,0.0,
JFSFILE,T0216,47.5,24.1,19.3,4.2,15.6,22.8,19.7,15.2,1.1
DISKBUSY,T0216,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKREAD,T0216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0216,39.2,0.0,39.2,5.6,0.0,0.0,0.0,0.0,0.0,34.7,0.0,0.0,5.6,0.0,0.0,2.7,0.0,1.9
DISKXFER,T0216,9.4,0.0,9.4,1.4,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,1.4,0.0,0.0,0.7,0.0,0.5
DISKBSIZE,T0216,4.2,0.0,4.2,4.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0217,18:00:02,13-NOV-2016
CPU001,T0217,0.3,0.2,0.0,99.4
CPU002,T0217,0.5,0.2,0.0,99.2
CPU003,T0217,0.1,0.1,0.0,99.8
CPU004,T0217,0.1,0.1,0.0,99.8
CPU005,T0217,0.1,0.1,0.0,99.8
CPU006,T0217,0.1,0.1,0.0,99.8
CPU_ALL,T0217,0.2,0.1,0.0,99.6,,6
MEM,T0217,88673.0,-0.0,-0.0,16384.0,76596.1,-0.0,-0.0,16384.0,-0.0,2137.5,9341.5,-1.0,279.5,0.0,760.7
VM,T0217,28,0,0,5964,45625,-1,0,3548,0,0,58600,114,0,108007,0,0,0,0,0,0,0,0,0,58486,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0217,1,0,269.2,-1.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0
NET,T0217,0.0,4.8,2.9,0.3,0.0,6.3,4.5,0.0,
NETPACKET,T0217,0.0,10.5,12.2,3.4,0.0,12.6,12.2,0.0,
JFSFILE,T0217,47.5,24.1,19.3,4.2,15.6,22.8,19.7,15.2,1.1
DISKBUSY,T0217,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0217,6.9,0.0,6.9,4.9,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,4.9,0.0,0.0,2.7,0.0,1.4
DISKXFER,T0217,1.5,0.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.2,0.0,0.0,0.7,0.0,0.3
DISKBSIZE,T0217,4.6,0.0,4.6,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0218,18:05:02,13-NOV-2016
CPU001,T0218,0.3,0.2,0.0,99.5
CPU002,T0218,0.4,0.2,0.0,99.3
CPU003,T0218,0.2,0.1,0.0,99.7
CPU004,T0218,0.1,0.1,0.0,99.7
CPU005,T0218,0.1,0.1,0.0,99.9
CPU006,T0218,0.1,0.1,0.0,99.8
CPU_ALL,T0218,0.2,0.1,0.0,99.6,,6
MEM,T0218,88673.0,-0.0,-0.0,16384.0,76595.9,-0.0,-0.0,16384.0,-0.0,2137.5,9341.9,-1.0,280.0,0.0,760.9
VM,T0218,24,0,0,5964,45625,-1,0,3728,0,0,73370,114,0,150111,0,0,0,0,0,0,0,0,0,73498,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0218,1,0,279.2,-1.0,-1.0,-1.0,1.2,-1.0,-1.0,-1.0
NET,T0218,0.0,3.8,2.5,0.3,0.0,5.9,4.4,0.0,
NETPACKET,T0218,0.0,8.8,10.5,3.0,0.0,11.0,10.9,0.0,
JFSFILE,T0218,47.5,24.1,19.3,4.2,15.6,22.8,19.7,15.2,1.1
DISKBUSY,T0218,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0218,7.6,0.0,7.6,4.9,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,4.9,0.0,0.0,2.7,0.0,2.0
DISKXFER,T0218,1.7,0.0,1.7,1.2,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.2,0.0,0.0,0.7,0.0,0.5
