AAA,progname,nmon
AAA,command,/usr/local/bin/nmon -f -t -F /var/log/nmon/kc2prapkc01_20161114_nmon.csv 
AAA,version,14i
AAA,disks_per_line,150
DISKBSIZE,T0225,4.5,0.0,4.5,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0226,18:45:03,14-NOV-2016
CPU001,T0226,0.8,0.2,0.0,99.0
CPU002,T0226,0.9,0.3,0.0,98.8
CPU003,T0226,0.1,0.1,0.0,99.7
CPU004,T0226,0.2,0.1,0.0,99.7
CPU005,T0226,0.1,0.1,0.0,99.8
CPU006,T0226,0.1,0.1,0.0,99.8
CPU_ALL,T0226,0.4,0.1,0.0,99.5,,6
MEM,T0226,88673.0,-0.0,-0.0,16384.0,74294.2,-0.0,-0.0,16384.0,-0.0,2157.7,11617.7,-1.0,443.8,0.0,778.8
VM,T0226,19,2,0,7327,45760,-1,0,4184,0,0,76613,108,0,141130,0,0,0,0,0,0,0,0,0,78547,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0226,1,0,335.6,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
NET,T0226,0.0,16.8,8.4,0.3,0.0,13.8,9.1,0.0,
NETPACKET,T0226,0.1,27.8,34.8,3.0,0.1,30.6,39.0,0.0,
JFSFILE,T0226,47.5,24.1,19.3,4.2,15.6,22.8,19.7,15.2,1.1
DISKBUSY,T0226,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0226,8.0,0.0,8.0,5.9,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,5.9,0.0,0.0,2.6,0.0,1.9
DISKXFER,T0226,1.9,0.0,1.9,1.5,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,1.5,0.0,0.0,0.6,0.0,0.5
DISKBSIZE,T0226,4.3,0.0,4.3,4.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0227,18:50:03,14-NOV-2016
CPU001,T0227,1.3,0.2,0.0,98.4
CPU002,T0227,0.9,0.3,0.1,98.7
CPU003,T0227,0.1,0.1,0.0,99.8
CPU004,T0227,0.1,0.1,0.0,99.8
CPU005,T0227,0.1,0.1,0.2,99.6
CPU006,T0227,0.2,0.1,0.0,99.7
CPU_ALL,T0227,0.5,0.2,0.1,99.3,,6
MEM,T0227,88673.0,-0.0,-0.0,16384.0,74284.3,-0.0,-0.0,16384.0,-0.0,2157.8,11628.0,-1.0,444.0,0.0,778.1
VM,T0227,25,0,0,7331,45760,-1,0,12844,0,0,73547,230,0,122078,0,0,0,0,0,0,0,0,0,75999,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0227,1,0,374.0,-1.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0
NET,T0227,0.0,24.7,8.5,0.3,0.0,17.8,9.6,0.0,
NETPACKET,T0227,0.0,37.9,35.6,3.2,0.0,41.2,39.4,0.0,
JFSFILE,T0227,47.5,24.1,19.3,4.2,15.6,22.8,19.7,15.2,1.1
DISKBUSY,T0227,0.5,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0227,37.2,0.0,37.2,5.6,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,5.6,0.0,0.0,2.4,0.0,1.5
DISKXFER,T0227,9.0,0.0,9.0,1.4,0.0,0.0,0.0,0.0,0.0,8.3,0.0,0.0,1.4,0.0,0.0,0.6,0.0,0.4
DISKBSIZE,T0227,4.1,0.0,4.1,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0228,18:55:03,14-NOV-2016
CPU001,T0228,0.5,0.2,0.0,99.3
CPU002,T0228,0.4,0.3,0.0,99.3
CPU003,T0228,0.1,0.1,0.0,99.7
CPU004,T0228,0.1,0.1,0.0,99.8
CPU005,T0228,0.2,0.1,0.0,99.7
CPU006,T0228,0.2,0.1,0.0,99.7
CPU_ALL,T0228,0.2,0.1,0.0,99.6,,6
MEM,T0228,88673.0,-0.0,-0.0,16384.0,74305.7,-0.0,-0.0,16384.0,-0.0,2157.8,11607.2,-1.0,444.1,0.0,778.0
VM,T0228,24,0,0,7331,45760,-1,0,3920,0,0,78118,93,0,138340,0,0,0,0,0,0,0,0,0,72738,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0228,1,0,280.2,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
NET,T0228,0.0,4.8,3.2,0.3,0.0,7.2,4.9,0.0,
NETPACKET,T0228,0.0,10.4,14.4,3.2,0.0,13.2,14.6,0.0,
JFSFILE,T0228,47.5,24.1,19.3,4.2,15.6,22.8,19.7,15.2,1.1
DISKBUSY,T0228,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0228,7.4,0.0,7.4,5.7,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,5.7,0.0,0.0,2.4,0.0,1.8
DISKXFER,T0228,1.7,0.0,1.7,1.4,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.4,0.0,0.0,0.6,0.0,0.5
DISKBSIZE,T0228,4.4,0.0,4.4,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0229,19:00:03,14-NOV-2016
CPU001,T0229,0.5,0.2,0.0,99.3
CPU002,T0229,0.3,0.2,0.0,99.4
CPU003,T0229,0.1,0.1,0.0,99.7
CPU004,T0229,0.1,0.1,0.0,99.8
CPU005,T0229,0.2,0.1,0.0,99.7
CPU006,T0229,0.1,0.1,0.0,99.7
CPU_ALL,T0229,0.2,0.1,0.0,99.6,,6
MEM,T0229,88673.0,-0.0,-0.0,16384.0,74301.5,-0.0,-0.0,16384.0,-0.0,2157.8,11610.8,-1.0,444.4,0.0,777.9
VM,T0229,30,0,0,7332,45760,-1,0,3696,0,0,59501,103,0,108436,0,0,0,0,0,0,0,0,0,60417,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0229,1,0,284.8,-1.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0
NET,T0229,0.0,6.1,3.6,0.3,0.0,7.2,4.6,0.0,
NETPACKET,T0229,0.0,11.2,14.6,3.1,0.0,13.4,15.7,0.0,
JFSFILE,T0229,47.5,24.1,19.3,4.2,15.6,22.8,19.7,15.2,1.1
DISKBUSY,T0229,0.2,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0229,6.9,0.0,6.9,5.5,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,5.5,0.0,0.0,2.5,0.0,1.4
DISKXFER,T0229,1.6,0.0,1.6,1.4,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.4,0.0,0.0,0.6,0.0,0.4
DISKBSIZE,T0229,4.4,0.0,4.4,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0230,19:05:03,14-NOV-2016
CPU001,T0230,2.9,0.9,0.4,95.7
CPU002,T0230,3.9,0.7,0.7,94.8
CPU003,T0230,1.1,0.4,1.8,96.6
CPU004,T0230,1.1,0.4,0.2,98.4
CPU005,T0230,0.8,0.4,2.2,96.6
CPU006,T0230,1.3,0.4,0.1,98.3
CPU_ALL,T0230,1.8,0.5,0.9,96.7,,6
MEM,T0230,88673.0,-0.0,-0.0,16384.0,74369.9,-0.0,-0.0,16384.0,-0.0,2091.8,11626.7,-1.0,444.6,0.0,693.6
VM,T0230,29,0,0,7332,45760,-1,1011292,18554,0,0,1251545,22480,0,1143905,0,0,0,0,0,0,0,0,0,1234096,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0230,1,0,699.6,-1.0,-1.0,-1.0,1.4,-1.0,-1.0,-1.0
NET,T0230,43.0,36.1,10.1,4.9,43.0,24.8,11.9,42.2,
NETPACKET,T0230,31.1,49.5,34.8,29.9,31.1,53.7,39.0,25.0,
JFSFILE,T0230,47.5,24.1,19.3,4.2,15.6,22.8,19.7,15.2,1.1
DISKBUSY,T0230,5.9,0.0,5.9,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.0,0.0,0.0,0.3,0.0,5.4
DISKREAD,T0230,2908.5,0.0,2908.5,462.4,0.0,0.0,0.0,0.0,0.0,17.3,0.0,0.0,462.4,0.0,0.0,0.0,0.0,2891.2
DISKWRITE,T0230,46.8,0.0,46.7,15.0,0.0,0.1,0.0,0.0,0.0,33.8,0.0,0.1,10.3,2.4,2.3,3.1,0.8,9.1
DISKXFER,T0230,25.1,0.0,25.1,4.3,0.0,0.0,0.0,0.0,0.0,8.6,0.0,0.0,4.5,0.6,0.6,0.8,0.2,21.4
DISKBSIZE,T0230,117.8,1.2,117.9,109.8,0.0,4.0,0.0,0.0,0.0,6.0,0.0,4.0,104.0,4.0,4.0,4.0,4.0,135.4
ZZZZ,T0231,19:10:03,14-NOV-2016
CPU001,T0231,0.4,0.2,0.0,99.4
CPU002,T0231,0.9,0.3,0.1,98.8
CPU003,T0231,0.2,0.1,0.2,99.5
CPU004,T0231,0.1,0.1,0.0,99.7
CPU005,T0231,0.1,0.1,0.5,99.3
CPU006,T0231,0.1,0.1,0.0,99.7
CPU_ALL,T0231,0.3,0.1,0.1,99.4,,6
MEM,T0231,88673.0,-0.0,-0.0,16384.0,74366.8,-0.0,-0.0,16384.0,-0.0,2093.5,11629.6,-1.0,444.8,0.0,693.8
VM,T0231,25,0,0,7332,45760,-1,1608,10548,0,0,61197,436,0,111790,0,0,0,0,0,0,0,0,0,61940,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0231,1,0,319.3,-1.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0
NET,T0231,0.0,13.1,3.7,0.3,0.0,11.9,5.5,0.0,
NETPACKET,T0231,0.0,22.4,14.5,3.3,0.0,25.1,15.3,0.0,
JFSFILE,T0231,47.5,24.1,19.3,4.2,15.6,22.8,19.7,15.2,1.1
DISKBUSY,T0231,1.1,0.0,1.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0231,5.4,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3
DISKWRITE,T0231,29.5,0.0,29.5,5.7,0.0,0.0,0.0,0.0,0.0,24.8,0.0,0.0,5.7,0.0,0.0,3.5,0.0,1.2
DISKXFER,T0231,7.2,0.0,7.2,1.4,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,1.4,0.0,0.0,0.9,0.0,0.4
DISKBSIZE,T0231,4.8,0.0,4.8,4.1,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,4.0,0.0,0.0,4.0,0.0,12.0
ZZZZ,T0232,19:15:03,14-NOV-2016
CPU001,T0232,0.3,0.2,0.0,99.5
CPU002,T0232,0.4,0.2,0.0,99.4
CPU003,T0232,0.2,0.1,0.1,99.6
CPU004,T0232,0.1,0.1,0.0,99.8
CPU005,T0232,0.1,0.1,0.0,99.8
CPU006,T0232,0.1,0.1,0.0,99.8
CPU_ALL,T0232,0.2,0.1,0.0,99.6,,6
MEM,T0232,88673.0,-0.0,-0.0,16384.0,74358.5,-0.0,-0.0,16384.0,-0.0,2101.8,11638.7,-1.0,445.0,0.0,693.6
VM,T0232,31,0,0,7332,45760,-1,8464,4140,0,0,69574,2232,0,135729,0,0,0,0,0,0,0,0,0,71872,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0232,1,0,271.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
NET,T0232,0.0,3.6,2.3,0.3,0.0,5.8,3.7,0.0,
NETPACKET,T0232,0.0,8.4,9.8,3.2,0.0,10.4,10.1,0.0,
JFSFILE,T0232,47.5,24.1,19.3,4.2,15.6,22.8,19.7,15.2,1.1
DISKBUSY,T0232,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0232,0.0,0.0,0.0,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0232,8.6,0.0,8.6,5.2,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,5.2,0.0,0.0,3.3,0.0,2.1
DISKXFER,T0232,1.8,0.0,1.8,1.7,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.7,0.0,0.0,0.8,0.0,0.5
DISKBSIZE,T0232,4.7,0.0,4.7,20.2,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,20.2,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0233,19:20:03,14-NOV-2016
CPU001,T0233,0.3,0.2,0.0,99.5
CPU002,T0233,0.4,0.2,0.0,99.3
CPU003,T0233,0.2,0.1,0.0,99.7
CPU004,T0233,0.2,0.1,0.0,99.7
CPU005,T0233,0.1,0.1,0.0,99.8
CPU006,T0233,0.1,0.1,0.0,99.8
CPU_ALL,T0233,0.2,0.1,0.0,99.6,,6
MEM,T0233,88673.0,-0.0,-0.0,16384.0,74368.4,-0.0,-0.0,16384.0,-0.0,2101.8,11628.4,-1.0,445.1,0.0,693.5
VM,T0233,26,0,0,7332,45760,-1,0,3852,0,0,63085,92,0,110541,0,0,0,0,0,0,0,0,0,60399,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0233,1,0,273.9,-1.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0
NET,T0233,0.0,4.8,3.3,0.3,0.0,7.8,5.5,0.0,
NETPACKET,T0233,0.0,10.5,13.4,3.3,0.0,13.6,13.6,0.0,
JFSFILE,T0233,47.5,24.1,19.3,4.2,15.6,22.8,19.7,15.2,1.1
DISKBUSY,T0233,0.2,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0233,7.2,0.0,7.2,5.6,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,5.6,0.0,0.0,3.5,0.0,1.3
DISKXFER,T0233,1.5,0.0,1.5,1.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.4,0.0,0.0,0.9,0.0,0.3
DISKBSIZE,T0233,4.7,0.0,4.7,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0234,19:25:03,14-NOV-2016
CPU001,T0234,0.2,0.2,0.0,99.6
CPU002,T0234,0.4,0.3,0.0,99.3
CPU003,T0234,0.2,0.1,0.0,99.7
CPU004,T0234,0.2,0.1,0.0,99.7
CPU005,T0234,0.1,0.1,0.0,99.8
CPU006,T0234,0.1,0.1,0.0,99.8
CPU_ALL,T0234,0.2,0.1,0.0,99.6,,6
MEM,T0234,88673.0,-0.0,-0.0,16384.0,74368.6,-0.0,-0.0,16384.0,-0.0,2101.9,11628.9,-1.0,445.3,0.0,693.3
VM,T0234,23,0,0,7332,45760,-1,0,4188,0,0,70815,99,0,136809,0,0,0,0,0,0,0,0,0,70888,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0234,1,0,281.7,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
NET,T0234,0.0,4.6,2.8,0.3,0.0,7.3,5.3,0.0,
NETPACKET,T0234,0.0,10.1,12.0,3.1,0.0,13.0,12.5,0.0,
JFSFILE,T0234,47.5,24.1,19.3,4.2,15.6,22.8,19.7,15.2,1.1
DISKBUSY,T0234,0.2,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0234,8.7,0.0,8.7,5.2,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,5.2,0.0,0.0,3.4,0.0,2.2
DISKXFER,T0234,1.9,0.0,1.9,1.3,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.3,0.0,0.0,0.8,0.0,0.5
DISKBSIZE,T0234,4.7,0.0,4.7,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0235,19:30:03,14-NOV-2016
CPU001,T0235,0.3,0.2,0.1,99.5
CPU002,T0235,0.4,0.3,0.1,99.3
CPU003,T0235,0.1,0.1,0.3,99.4
CPU004,T0235,0.2,0.1,0.0,99.7
CPU005,T0235,0.1,0.1,0.9,99.0
CPU006,T0235,0.1,0.1,0.0,99.8
CPU_ALL,T0235,0.2,0.1,0.2,99.4,,6
MEM,T0235,88673.0,-0.0,-0.0,16384.0,74361.0,-0.0,-0.0,16384.0,-0.0,2106.9,11634.4,-1.0,445.4,0.0,695.2
VM,T0235,30,0,0,7333,45760,-1,5172,12040,0,0,66340,876,0,113973,0,0,0,0,0,0,0,0,0,68275,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0235,1,0,296.5,-1.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0
NET,T0235,0.0,4.3,2.6,0.3,0.0,6.8,4.9,0.0,
NETPACKET,T0235,0.0,9.7,11.1,3.3,0.0,12.1,11.6,0.0,
JFSFILE,T0235,47.5,24.1,19.3,4.2,15.6,22.8,19.7,15.2,1.1
DISKBUSY,T0235,1.4,0.0,1.4,0.2,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
DISKREAD,T0235,17.2,0.0,17.2,0.0,0.0,0.0,0.0,0.0,0.0,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0235,34.6,0.0,34.6,5.5,0.0,0.0,0.0,0.0,0.0,29.6,0.0,0.0,5.5,0.0,0.0,3.7,0.0,1.3
DISKXFER,T0235,9.5,0.0,9.5,1.4,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,1.4,0.0,0.0,0.9,0.0,0.3
DISKBSIZE,T0235,5.4,0.0,5.4,4.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0236,19:35:03,14-NOV-2016
CPU001,T0236,0.3,0.2,0.1,99.4
CPU002,T0236,0.4,0.2,0.1,99.2
CPU003,T0236,0.1,0.1,0.1,99.7
CPU004,T0236,0.1,0.1,0.0,99.8
CPU005,T0236,0.1,0.1,0.1,99.6
CPU006,T0236,0.2,0.1,0.0,99.7
CPU_ALL,T0236,0.2,0.1,0.1,99.6,,6
MEM,T0236,88673.0,-0.0,-0.0,16384.0,74360.9,-0.0,-0.0,16384.0,-0.0,2107.0,11634.9,-1.0,445.5,0.0,695.0
VM,T0236,26,0,0,7333,45760,-1,0,4148,0,0,72983,105,0,146150,0,0,0,0,0,0,0,0,0,73002,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0236,1,0,272.2,-1.0,-1.0,-1.0,1.1,-1.0,-1.0,-1.0
NET,T0236,0.0,4.6,2.6,0.3,0.0,6.0,5.2,0.0,
NETPACKET,T0236,0.0,9.5,11.6,3.0,0.0,11.2,12.1,0.0,
JFSFILE,T0236,47.5,24.1,19.3,4.2,15.6,22.8,19.7,15.2,1.1
DISKBUSY,T0236,0.6,0.0,0.6,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.1
DISKREAD,T0236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0236,8.3,0.0,8.3,5.5,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,5.5,0.0,0.0,3.4,0.0,2.0
DISKXFER,T0236,1.8,0.0,1.8,1.4,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.4,0.0,0.0,0.8,0.0,0.5
DISKBSIZE,T0236,4.7,0.0,4.7,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0237,19:40:03,14-NOV-2016
CPU001,T0237,0.7,0.2,0.1,98.9
CPU002,T0237,0.4,0.2,0.1,99.3
CPU003,T0237,0.1,0.1,0.1,99.7
CPU004,T0237,0.1,0.1,0.0,99.8
CPU005,T0237,0.2,0.1,0.1,99.6
CPU006,T0237,0.2,0.1,0.0,99.7
CPU_ALL,T0237,0.3,0.1,0.1,99.5,,6
MEM,T0237,88673.0,-0.0,-0.0,16384.0,74360.5,-0.0,-0.0,16384.0,-0.0,2107.0,11635.2,-1.0,445.7,0.0,694.8
VM,T0237,30,0,0,7333,45760,-1,0,3904,0,0,60758,89,0,110811,0,0,0,0,0,0,0,0,0,60844,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0237,1,0,292.8,-1.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0
NET,T0237,0.0,8.8,5.2,0.3,0.0,9.6,7.5,0.0,
NETPACKET,T0237,0.0,13.7,20.0,3.2,0.0,16.9,21.3,0.0,
JFSFILE,T0237,47.5,24.1,19.3,4.2,15.6,22.8,19.7,15.2,1.1
DISKBUSY,T0237,0.6,0.0,0.6,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.1
DISKREAD,T0237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0237,7.7,0.0,7.7,5.3,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.3,0.0,0.0,3.5,0.0,1.2
DISKXFER,T0237,1.6,0.0,1.6,1.3,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.3,0.0,0.0,0.9,0.0,0.3
DISKBSIZE,T0237,4.9,0.0,4.9,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0238,19:45:03,14-NOV-2016
CPU001,T0238,0.7,0.2,0.1,99.0
CPU002,T0238,1.6,0.3,0.1,98.0
CPU003,T0238,0.1,0.1,0.2,99.6
CPU004,T0238,0.1,0.1,0.0,99.7
CPU005,T0238,0.1,0.1,0.1,99.7
CPU006,T0238,0.2,0.1,0.0,99.7
CPU_ALL,T0238,0.5,0.2,0.1,99.3,,6
MEM,T0238,88673.0,-0.0,-0.0,16384.0,74361.0,-0.0,-0.0,16384.0,-0.0,2107.1,11635.3,-1.0,445.8,0.0,694.7
VM,T0238,27,0,0,7333,45760,-1,0,4436,0,0,70887,100,0,135137,0,0,0,0,0,0,0,0,0,70902,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0238,1,0,346.4,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
NET,T0238,0.0,24.3,6.7,0.3,0.0,17.0,8.5,0.0,
NETPACKET,T0238,0.0,39.3,25.2,3.2,0.0,42.5,27.8,0.0,
JFSFILE,T0238,47.5,24.1,19.3,4.2,15.6,22.8,19.7,15.2,1.1
DISKBUSY,T0238,0.6,0.0,0.6,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.2
DISKREAD,T0238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0238,9.1,0.0,9.1,5.7,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,5.7,0.0,0.0,3.4,0.0,2.2
DISKXFER,T0238,1.9,0.0,1.9,1.4,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,1.4,0.0,0.0,0.9,0.0,0.5
DISKBSIZE,T0238,4.7,0.0,4.7,4.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0239,19:50:03,14-NOV-2016
CPU001,T0239,0.6,0.2,0.1,99.1
CPU002,T0239,0.3,0.2,0.1,99.3
CPU003,T0239,0.1,0.1,0.2,99.6
CPU004,T0239,0.1,0.1,0.0,99.8
CPU005,T0239,0.2,0.1,0.8,98.9
CPU006,T0239,0.1,0.1,0.1,99.7
CPU_ALL,T0239,0.2,0.1,0.2,99.4,,6
MEM,T0239,88673.0,-0.0,-0.0,16384.0,74360.5,-0.0,-0.0,16384.0,-0.0,2107.1,11635.3,-1.0,445.9,0.0,694.4
VM,T0239,23,0,0,7333,45760,-1,0,11524,0,0,59382,113,0,109325,0,0,0,0,0,0,0,0,0,59291,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0239,2,0,308.0,-1.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0
NET,T0239,0.0,6.8,4.1,0.3,0.0,8.6,6.6,0.0,
NETPACKET,T0239,0.0,12.2,16.8,3.2,0.0,15.3,17.5,0.0,
JFSFILE,T0239,47.5,24.1,19.3,4.2,15.6,22.8,19.7,15.2,1.1
DISKBUSY,T0239,2.2,0.0,2.2,0.3,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.1
DISKREAD,T0239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0239,33.1,0.0,33.1,5.3,0.0,0.0,0.0,0.0,0.0,28.3,0.0,0.0,5.3,0.0,0.0,3.4,0.0,1.3
DISKXFER,T0239,7.8,0.0,7.8,1.3,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0,1.3,0.0,0.0,0.9,0.0,0.3
DISKBSIZE,T0239,4.2,0.0,4.2,4.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0240,19:55:03,14-NOV-2016
CPU001,T0240,0.5,0.2,0.1,99.2
CPU002,T0240,0.4,0.2,0.1,99.3
CPU003,T0240,0.2,0.1,0.1,99.6
CPU004,T0240,0.1,0.1,0.0,99.8
CPU005,T0240,0.1,0.1,0.1,99.7
