AAA,progname,nmon
AAA,command,/usr/local/bin/nmon -f -t -F /var/log/nmon/kc1prapkc02_20161113_nmon.csv 
AAA,version,14i
AAA,disks_per_line,150
CPU005,T0205,0.1,0.1,0.0,99.8
CPU006,T0205,0.4,0.1,0.0,99.4
CPU_ALL,T0205,0.2,0.1,0.0,99.7,,6
MEM,T0205,88673.0,-0.0,-0.0,16384.0,72659.3,-0.0,-0.0,16383.8,-0.0,1789.8,13002.5,-1.0,291.6,0.1,980.3
VM,T0205,39,0,0,8110,45530,-1,0,4404,0,0,117103,133,0,304290,0,0,0,0,0,0,0,0,0,221107,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0205,1,0,291.7,-1.0,-1.0,-1.0,2.9,-1.0,-1.0,-1.0
NET,T0205,0.0,3.8,1.9,0.3,0.0,2.6,1.4,0.0,
NETPACKET,T0205,0.0,8.7,8.7,3.3,0.0,7.1,9.2,0.0,
JFSFILE,T0205,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.6,13.9,1.6
DISKBUSY,T0205,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0205,8.1,0.0,7.2,0.9,6.6,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,6.6,0.0,0.0,2.8,0.0,2.0,0.8,0.1
DISKXFER,T0205,1.8,0.0,1.6,0.2,1.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.6,0.0,0.0,0.7,0.0,0.5,0.2,0.0
DISKBSIZE,T0205,4.4,0.0,4.4,4.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0
ZZZZ,T0206,17:05:03,13-NOV-2016
CPU001,T0206,0.3,0.2,0.0,99.5
CPU002,T0206,0.3,0.1,0.0,99.6
CPU003,T0206,0.1,0.1,0.0,99.8
CPU004,T0206,0.1,0.1,0.0,99.8
CPU005,T0206,0.1,0.1,0.0,99.8
CPU006,T0206,0.1,0.1,0.0,99.8
CPU_ALL,T0206,0.1,0.1,0.0,99.7,,6
MEM,T0206,88673.0,-0.0,-0.0,16384.0,72652.3,-0.0,-0.0,16383.8,-0.0,1789.9,13009.8,-1.0,292.3,0.1,980.6
VM,T0206,31,0,0,8114,45530,-1,0,4276,0,0,83618,104,0,175396,0,0,0,0,0,0,0,0,0,85508,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0206,1,0,277.8,-1.0,-1.0,-1.0,1.3,-1.0,-1.0,-1.0
NET,T0206,0.0,5.5,2.0,0.3,0.0,3.4,1.7,0.0,
NETPACKET,T0206,0.1,10.0,8.3,2.9,0.1,8.8,8.2,0.0,
JFSFILE,T0206,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.6,13.9,1.6
DISKBUSY,T0206,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0206,7.4,0.0,6.7,0.7,6.9,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,6.9,0.0,0.0,2.9,0.0,1.7,0.6,0.1
DISKXFER,T0206,1.7,0.0,1.5,0.2,1.7,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.7,0.0,0.0,0.7,0.0,0.4,0.2,0.0
DISKBSIZE,T0206,4.4,0.0,4.4,4.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0
ZZZZ,T0207,17:10:03,13-NOV-2016
CPU001,T0207,0.3,0.1,0.1,99.6
CPU002,T0207,0.8,0.3,0.0,98.9
CPU003,T0207,0.1,0.1,0.1,99.7
CPU004,T0207,0.1,0.1,0.0,99.8
CPU005,T0207,0.1,0.1,0.0,99.8
CPU006,T0207,0.1,0.1,0.0,99.8
CPU_ALL,T0207,0.2,0.1,0.0,99.6,,6
MEM,T0207,88673.0,-0.0,-0.0,16384.0,72639.5,-0.0,-0.0,16383.8,-0.0,1789.9,13023.6,-1.0,293.3,0.1,978.8
VM,T0207,34,0,0,8117,47271,-1,0,11540,0,0,121701,759,0,311878,0,0,0,0,0,0,0,0,0,124847,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0207,1,0,352.1,-1.0,-1.0,-1.0,2.9,-1.0,-1.0,-1.0
NET,T0207,0.0,16.1,2.7,0.3,0.0,9.0,2.2,0.0,
NETPACKET,T0207,0.0,27.2,10.9,3.5,0.0,25.7,11.8,0.0,
JFSFILE,T0207,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.6,13.9,1.6
DISKBUSY,T0207,0.3,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0207,31.4,0.0,30.7,0.8,7.0,0.0,0.0,0.0,0.0,0.0,25.6,0.0,0.0,7.0,0.0,0.0,2.8,0.0,2.2,0.8,0.0
DISKXFER,T0207,7.5,0.0,7.3,0.2,1.7,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,1.8,0.0,0.0,0.7,0.0,0.5,0.2,0.0
DISKBSIZE,T0207,4.2,0.0,4.2,4.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0208,17:15:03,13-NOV-2016
CPU001,T0208,0.1,0.1,0.0,99.8
CPU002,T0208,0.2,0.3,0.0,99.5
CPU003,T0208,0.0,0.1,0.0,99.9
CPU004,T0208,0.0,0.1,0.0,99.9
CPU005,T0208,0.1,0.1,0.0,99.8
CPU006,T0208,0.1,0.1,0.0,99.8
CPU_ALL,T0208,0.1,0.1,0.0,99.8,,6
MEM,T0208,88673.0,-0.0,-0.0,16384.0,72638.3,-0.0,-0.0,16383.8,-0.0,1790.0,13025.3,-1.0,293.8,0.1,978.6
VM,T0208,24,3,0,8116,45530,-1,0,4348,0,0,75949,173,0,156932,0,0,0,0,0,0,0,0,0,76334,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0208,1,0,272.2,-1.0,-1.0,-1.0,1.2,-1.0,-1.0,-1.0
NET,T0208,0.0,0.8,0.2,0.2,0.0,0.9,0.1,0.0,
NETPACKET,T0208,0.0,4.7,2.6,2.8,0.0,3.2,1.8,0.0,
JFSFILE,T0208,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.6,13.9,1.6
DISKBUSY,T0208,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0208,8.1,0.0,7.4,0.7,6.4,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,6.4,0.0,0.0,2.9,0.0,1.9,0.6,0.1
DISKXFER,T0208,1.8,0.0,1.7,0.2,1.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.6,0.0,0.0,0.7,0.0,0.5,0.2,0.0
DISKBSIZE,T0208,4.4,0.0,4.4,4.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0
ZZZZ,T0209,17:20:03,13-NOV-2016
CPU001,T0209,0.2,0.1,0.0,99.7
CPU002,T0209,0.2,0.3,0.0,99.5
CPU003,T0209,0.1,0.1,0.1,99.8
CPU004,T0209,0.1,0.1,0.0,99.8
CPU005,T0209,0.1,0.1,0.0,99.8
CPU006,T0209,0.1,0.1,0.0,99.8
CPU_ALL,T0209,0.1,0.1,0.0,99.7,,6
MEM,T0209,88673.0,-0.0,-0.0,16384.0,72638.0,-0.0,-0.0,16383.8,-0.0,1790.0,13025.6,-1.0,294.3,0.1,978.7
VM,T0209,35,0,0,8117,45530,-1,0,4356,0,0,112260,159,0,296929,0,0,0,0,0,0,0,0,0,112394,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0209,1,0,288.3,-1.0,-1.0,-1.0,2.9,-1.0,-1.0,-1.0
NET,T0209,0.0,0.9,0.2,0.3,0.0,1.0,0.1,0.0,
NETPACKET,T0209,0.0,5.5,2.4,3.3,0.0,3.8,1.6,0.0,
JFSFILE,T0209,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.6,13.9,1.6
DISKBUSY,T0209,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0209,8.0,0.0,7.2,0.8,6.5,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,6.5,0.0,0.0,2.9,0.0,2.1,0.8,0.0
DISKXFER,T0209,1.8,0.0,1.6,0.2,1.6,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.6,0.0,0.0,0.7,0.0,0.5,0.2,0.0
DISKBSIZE,T0209,4.4,0.0,4.4,4.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0210,17:25:03,13-NOV-2016
CPU001,T0210,0.1,0.1,0.0,99.8
CPU002,T0210,0.2,0.3,0.0,99.5
CPU003,T0210,0.1,0.1,0.0,99.8
CPU004,T0210,0.0,0.1,0.0,99.8
CPU005,T0210,0.1,0.1,0.0,99.8
CPU006,T0210,0.1,0.1,0.0,99.8
CPU_ALL,T0210,0.1,0.1,0.0,99.8,,6
MEM,T0210,88673.0,-0.0,-0.0,16384.0,72637.2,-0.0,-0.0,16383.8,-0.0,1790.0,13026.1,-1.0,294.9,0.1,978.9
VM,T0210,28,0,0,8117,45530,-1,0,4308,0,0,75082,116,0,156847,0,0,0,0,0,0,0,0,0,75243,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0210,1,0,262.5,-1.0,-1.0,-1.0,1.2,-1.0,-1.0,-1.0
NET,T0210,0.0,0.7,0.2,0.2,0.0,0.9,0.1,0.0,
NETPACKET,T0210,0.0,4.5,2.4,2.7,0.0,3.0,1.5,0.0,
JFSFILE,T0210,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.6,13.9,1.6
DISKBUSY,T0210,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0210,7.8,0.0,7.1,0.7,6.6,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,6.6,0.0,0.0,2.8,0.0,1.8,0.6,0.1
DISKXFER,T0210,1.8,0.0,1.6,0.2,1.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.6,0.0,0.0,0.7,0.0,0.5,0.2,0.0
DISKBSIZE,T0210,4.4,0.0,4.4,4.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0
ZZZZ,T0211,17:30:03,13-NOV-2016
CPU001,T0211,0.1,0.1,0.1,99.7
CPU002,T0211,0.2,0.3,0.0,99.5
CPU003,T0211,0.1,0.1,0.1,99.8
CPU004,T0211,0.1,0.2,0.0,99.8
CPU005,T0211,0.1,0.1,0.1,99.8
CPU006,T0211,0.1,0.1,0.0,99.8
CPU_ALL,T0211,0.1,0.1,0.0,99.7,,6
MEM,T0211,88673.0,-0.0,-0.0,16384.0,72636.1,-0.0,-0.0,16383.8,-0.0,1790.1,13028.3,-1.0,295.6,0.1,977.6
VM,T0211,45,0,0,8117,45530,-1,0,10312,0,0,120812,545,0,306552,0,0,0,0,0,0,0,0,0,121049,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0211,1,0,297.2,-1.0,-1.0,-1.0,2.9,-1.0,-1.0,-1.0
NET,T0211,0.0,0.9,0.2,0.3,0.0,1.1,0.1,0.0,
NETPACKET,T0211,0.0,5.5,2.4,3.3,0.0,4.0,1.5,0.0,
JFSFILE,T0211,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.6,13.9,1.6
DISKBUSY,T0211,0.3,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0211,28.1,0.0,27.3,0.9,6.2,0.0,0.0,0.0,0.0,0.0,22.4,0.0,0.0,6.2,0.0,0.0,3.1,0.0,1.8,0.8,0.1
DISKXFER,T0211,6.7,0.0,6.5,0.2,1.6,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,1.6,0.0,0.0,0.8,0.0,0.5,0.2,0.0
DISKBSIZE,T0211,4.2,0.0,4.2,4.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0
ZZZZ,T0212,17:35:03,13-NOV-2016
CPU001,T0212,0.1,0.1,0.0,99.8
CPU002,T0212,0.2,0.3,0.0,99.5
CPU003,T0212,0.1,0.1,0.0,99.8
CPU004,T0212,0.1,0.1,0.0,99.8
CPU005,T0212,0.1,0.0,0.0,99.8
CPU006,T0212,0.1,0.1,0.0,99.9
CPU_ALL,T0212,0.1,0.1,0.0,99.8,,6
MEM,T0212,88673.0,-0.0,-0.0,16384.0,72637.1,-0.0,-0.0,16383.8,-0.0,1790.1,13027.4,-1.0,296.1,0.1,977.7
VM,T0212,32,0,0,8117,45530,-1,0,4196,0,0,77183,132,0,165632,0,0,0,0,0,0,0,0,0,76955,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0212,1,0,283.5,-1.0,-1.0,-1.0,1.3,-1.0,-1.0,-1.0
NET,T0212,0.0,0.7,0.2,0.2,0.0,0.8,0.1,0.0,
NETPACKET,T0212,0.0,4.6,2.3,2.9,0.0,2.9,1.4,0.0,
JFSFILE,T0212,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.6,13.9,1.6
DISKBUSY,T0212,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0212,7.4,0.0,6.8,0.6,6.6,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,6.6,0.0,0.0,2.8,0.0,1.7,0.6,0.0
DISKXFER,T0212,1.7,0.0,1.6,0.1,1.6,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.7,0.0,0.0,0.7,0.0,0.4,0.2,0.0
DISKBSIZE,T0212,4.3,0.0,4.4,4.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0213,17:40:03,13-NOV-2016
CPU001,T0213,0.1,0.1,0.0,99.8
CPU002,T0213,0.2,0.3,0.0,99.5
CPU003,T0213,0.1,0.1,0.0,99.8
CPU004,T0213,0.1,0.1,0.0,99.8
CPU005,T0213,0.1,0.1,0.0,99.9
CPU006,T0213,0.1,0.1,0.0,99.8
CPU_ALL,T0213,0.1,0.1,0.0,99.8,,6
MEM,T0213,88673.0,-0.0,-0.0,16384.0,72634.7,-0.0,-0.0,16383.8,-0.0,1790.2,13029.4,-1.0,296.6,0.1,977.8
VM,T0213,36,0,0,8117,45530,-1,12,4464,0,0,115265,150,0,303086,0,0,0,0,0,0,0,0,0,115804,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0213,1,0,268.9,-1.0,-1.0,-1.0,2.9,-1.0,-1.0,-1.0
NET,T0213,0.0,0.9,0.2,0.3,0.0,1.0,0.1,0.0,
NETPACKET,T0213,0.0,5.8,2.4,3.7,0.0,3.9,1.6,0.0,
JFSFILE,T0213,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.6,13.9,1.6
DISKBUSY,T0213,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0213,8.6,0.0,7.8,0.8,6.3,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,6.3,0.0,0.0,2.9,0.0,2.4,0.8,0.0
DISKXFER,T0213,2.0,0.0,1.8,0.2,1.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.6,0.0,0.0,0.7,0.0,0.6,0.2,0.0
DISKBSIZE,T0213,4.4,0.0,4.4,4.2,4.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0214,17:45:03,13-NOV-2016
CPU001,T0214,0.1,0.1,0.0,99.8
CPU002,T0214,0.3,0.2,0.0,99.5
CPU003,T0214,0.1,0.1,0.0,99.7
CPU004,T0214,0.1,0.1,0.0,99.8
CPU005,T0214,0.1,0.0,0.0,99.9
CPU006,T0214,0.1,0.1,0.0,99.9
CPU_ALL,T0214,0.1,0.1,0.0,99.8,,6
MEM,T0214,88673.0,-0.0,-0.0,16384.0,72633.8,-0.0,-0.0,16383.8,-0.0,1790.2,13030.2,-1.0,297.3,0.1,978.0
VM,T0214,24,0,0,8146,45665,-1,0,4556,0,0,75789,115,0,159215,0,0,0,0,0,0,0,0,0,76128,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0214,1,0,259.9,-1.0,-1.0,-1.0,1.2,-1.0,-1.0,-1.0
NET,T0214,0.0,0.7,0.2,0.2,0.0,0.9,0.1,0.0,
NETPACKET,T0214,0.0,4.6,2.3,2.7,0.0,3.1,1.5,0.0,
JFSFILE,T0214,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.6,13.9,1.6
DISKBUSY,T0214,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0214,8.5,0.0,7.5,1.0,6.7,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,6.7,0.0,0.0,2.8,0.0,1.7,0.9,0.1
DISKXFER,T0214,1.9,0.0,1.7,0.2,1.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.7,0.0,0.0,0.7,0.0,0.4,0.2,0.0
DISKBSIZE,T0214,4.3,0.0,4.4,4.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0
ZZZZ,T0215,17:50:03,13-NOV-2016
CPU001,T0215,0.1,0.1,0.1,99.8
CPU002,T0215,0.2,0.3,0.1,99.4
CPU003,T0215,0.1,0.1,0.0,99.8
CPU004,T0215,0.1,0.1,0.0,99.8
CPU005,T0215,0.1,0.1,0.0,99.8
CPU006,T0215,0.1,0.1,0.0,99.8
CPU_ALL,T0215,0.1,0.1,0.0,99.7,,6
MEM,T0215,88673.0,-0.0,-0.0,16384.0,72633.1,-0.0,-0.0,16383.8,-0.0,1790.2,13032.0,-1.0,298.2,0.1,977.0
VM,T0215,157,0,0,8117,45530,-1,0,10184,0,0,111773,517,0,298426,0,0,0,0,0,0,0,0,0,111947,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0215,1,0,300.9,-1.0,-1.0,-1.0,2.8,-1.0,-1.0,-1.0
NET,T0215,0.0,0.9,0.3,0.3,0.0,1.0,0.1,0.0,
NETPACKET,T0215,0.0,5.6,4.7,3.2,0.0,3.8,1.5,0.0,
JFSFILE,T0215,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.6,13.9,1.6
DISKBUSY,T0215,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0215,27.4,0.0,26.6,0.8,6.5,0.0,0.0,0.0,0.0,0.0,21.8,0.0,0.0,6.5,0.0,0.0,2.8,0.0,2.1,0.8,0.0
DISKXFER,T0215,6.7,0.0,6.5,0.2,1.6,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,1.6,0.0,0.0,0.7,0.0,0.5,0.2,0.0
DISKBSIZE,T0215,4.1,0.0,4.1,4.3,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0216,17:55:03,13-NOV-2016
CPU001,T0216,0.1,0.1,0.0,99.9
CPU002,T0216,0.2,0.2,0.0,99.6
CPU003,T0216,0.1,0.1,0.1,99.7
CPU004,T0216,0.1,0.1,0.0,99.8
CPU005,T0216,0.1,0.1,0.0,99.9
CPU006,T0216,0.1,0.1,0.0,99.8
CPU_ALL,T0216,0.1,0.1,0.0,99.8,,6
MEM,T0216,88673.0,-0.0,-0.0,16384.0,72633.3,-0.0,-0.0,16383.8,-0.0,1790.3,13032.0,-1.0,298.7,0.1,977.1
VM,T0216,31,0,0,8077,45490,-1,0,4796,0,0,75969,140,0,156881,0,0,0,0,0,0,0,0,0,75897,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0216,1,0,270.9,-1.0,-1.0,-1.0,1.2,-1.0,-1.0,-1.0
NET,T0216,0.0,0.8,0.4,0.2,0.0,0.9,0.1,0.0,
NETPACKET,T0216,0.0,6.0,5.8,2.9,0.0,3.0,1.5,0.0,
JFSFILE,T0216,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.6,13.9,1.6
DISKBUSY,T0216,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0216,9.2,0.0,8.6,0.6,6.8,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.8,0.0,0.0,2.8,0.0,1.7,0.6,0.0
DISKXFER,T0216,2.0,0.0,1.8,0.1,1.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7,0.0,0.0,0.7,0.0,0.4,0.2,0.0
DISKBSIZE,T0216,4.7,0.0,4.7,4.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0217,18:00:03,13-NOV-2016
CPU001,T0217,0.1,0.1,0.0,99.8
CPU002,T0217,0.2,0.3,0.0,99.5
CPU003,T0217,0.1,0.1,0.0,99.7
CPU004,T0217,0.1,0.2,0.0,99.7
CPU005,T0217,0.1,0.1,0.0,99.9
CPU006,T0217,0.1,0.1,0.0,99.8
CPU_ALL,T0217,0.1,0.1,0.0,99.7,,6
MEM,T0217,88673.0,-0.0,-0.0,16384.0,72631.2,-0.0,-0.0,16383.8,-0.0,1790.3,13033.8,-1.0,299.4,0.1,977.3
VM,T0217,38,0,0,8118,45530,-1,0,4504,0,0,115311,135,0,303222,0,0,0,0,0,0,0,0,0,115907,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0217,1,0,276.9,-1.0,-1.0,-1.0,2.9,-1.0,-1.0,-1.0
NET,T0217,0.0,0.9,0.2,0.3,0.0,1.1,0.1,0.0,
NETPACKET,T0217,0.0,5.6,2.5,3.4,0.0,3.9,1.6,0.0,
JFSFILE,T0217,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.6,13.9,1.6
DISKBUSY,T0217,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0217,8.4,0.0,7.5,0.9,6.6,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,6.6,0.0,0.0,2.9,0.0,2.2,0.8,0.1
DISKXFER,T0217,1.9,0.0,1.7,0.2,1.7,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.7,0.0,0.0,0.7,0.0,0.6,0.2,0.0
DISKBSIZE,T0217,4.4,0.0,4.4,4.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0
ZZZZ,T0218,18:05:04,13-NOV-2016
CPU001,T0218,0.1,0.1,0.0,99.8
CPU002,T0218,0.2,0.3,0.0,99.5
CPU003,T0218,0.1,0.1,0.1,99.8
CPU004,T0218,0.1,0.2,0.0,99.7
CPU005,T0218,0.1,0.1,0.0,99.8
CPU006,T0218,0.1,0.1,0.0,99.8
CPU_ALL,T0218,0.1,0.1,0.0,99.8,,6
MEM,T0218,88673.0,-0.0,-0.0,16384.0,72630.3,-0.0,-0.0,16383.8,-0.0,1790.3,13034.5,-1.0,300.0,0.1,977.5
VM,T0218,33,0,0,8118,45530,-1,0,4204,0,0,77332,123,0,168720,0,0,0,0,0,0,0,0,0,77532,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0218,1,0,253.8,-1.0,-1.0,-1.0,1.3,-1.0,-1.0,-1.0
NET,T0218,0.0,0.7,0.2,0.3,0.0,0.9,0.1,0.0,
