AAA,progname,nmon
AAA,command,/usr/local/bin/nmon -f -t -F /var/log/nmon/kc1prapkc01_20161114_nmon.csv 
AAA,version,14i
AAA,disks_per_line,150
CPU005,T0244,0.9,0.1,0.1,98.9
CPU006,T0244,0.5,0.3,0.0,99.1
CPU007,T0244,0.2,0.1,0.0,99.7
CPU008,T0244,0.2,0.1,0.0,99.7
CPU009,T0244,0.2,0.1,0.0,99.8
CPU010,T0244,0.1,0.1,0.0,99.7
CPU011,T0244,0.4,0.0,0.0,99.6
CPU012,T0244,0.2,0.1,0.0,99.7
CPU_ALL,T0244,2.5,0.4,0.0,97.1,,12
MEM,T0244,88670.8,-0.0,-0.0,16384.0,52634.7,-0.0,-0.0,16384.0,-0.0,7627.5,30753.6,-1.0,613.0,0.0,1596.4
VM,T0244,106,0,0,14458,47703,-1,0,17084,0,0,263222,3016,0,306731,0,0,0,0,0,0,0,0,0,264930,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0244,1,0,3544.5,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0
NET,T0244,0.3,871.4,2.4,0.3,0.3,620.4,3.7,0.0,
NETPACKET,T0244,1.6,1705.7,9.0,3.3,1.6,1673.8,8.7,0.0,
JFSFILE,T0244,42.2,24.1,36.5,3.5,13.4,22.8,61.3,13.9,25.6
DISKBUSY,T0244,0.1,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0244,32.7,0.0,24.2,0.0,24.2,0.0,0.0,0.0,0.0,2.9,0.0,0.0,32.7,0.0,0.0,3.7,15.1,2.5
DISKXFER,T0244,4.3,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,8.2,0.0,0.0,0.9,3.8,0.6
DISKBSIZE,T0244,7.6,0.0,8.1,0.0,8.1,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0
ZZZZ,T0245,20:20:04,14-NOV-2016
CPU001,T0245,0.2,0.1,0.0,99.8
CPU002,T0245,0.3,0.2,0.0,99.6
CPU003,T0245,4.3,0.6,0.0,95.1
CPU004,T0245,16.2,1.9,0.0,81.9
CPU005,T0245,0.2,0.1,0.1,99.6
CPU006,T0245,0.3,0.4,0.0,99.4
CPU007,T0245,0.1,0.0,0.0,99.8
CPU008,T0245,0.1,0.2,0.0,99.7
CPU009,T0245,0.2,0.1,0.0,99.7
CPU010,T0245,0.1,0.2,0.0,99.7
CPU011,T0245,0.3,0.1,0.0,99.6
CPU012,T0245,0.2,0.2,0.0,99.7
CPU_ALL,T0245,1.9,0.3,0.0,97.8,,12
MEM,T0245,88670.8,-0.0,-0.0,16384.0,52623.2,-0.0,-0.0,16384.0,-0.0,7630.2,30760.0,-1.0,613.2,0.0,1597.7
VM,T0245,206,0,0,14497,47855,-1,0,14936,0,0,258625,1650,0,415242,0,0,0,0,0,0,0,0,0,260720,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0245,1,0,2835.2,-1.0,-1.0,-1.0,3.7,-1.0,-1.0,-1.0
NET,T0245,0.4,629.2,2.3,0.3,0.4,462.3,2.3,0.0,
NETPACKET,T0245,2.2,1303.1,8.7,3.2,2.2,1287.6,8.5,0.0,
JFSFILE,T0245,42.2,24.1,36.5,3.5,13.4,22.8,61.3,13.9,25.6
DISKBUSY,T0245,0.1,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1
DISKREAD,T0245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0245,29.0,0.0,20.7,0.0,20.7,0.0,0.0,0.0,0.0,3.0,0.0,0.0,29.0,0.0,0.0,3.7,11.7,2.3
DISKXFER,T0245,4.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,7.3,0.0,0.0,0.9,2.9,0.6
DISKBSIZE,T0245,7.2,0.0,6.8,0.0,6.8,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0
ZZZZ,T0246,20:25:04,14-NOV-2016
CPU001,T0246,0.5,0.1,0.0,99.4
CPU002,T0246,0.5,0.1,0.0,99.4
CPU003,T0246,4.5,0.6,0.0,94.9
CPU004,T0246,17.5,2.0,0.0,80.4
CPU005,T0246,0.3,0.1,0.1,99.5
CPU006,T0246,0.2,0.4,0.0,99.4
CPU007,T0246,0.2,0.1,0.0,99.7
CPU008,T0246,0.1,0.1,0.0,99.8
CPU009,T0246,0.2,0.1,0.1,99.7
CPU010,T0246,0.1,0.1,0.0,99.8
CPU011,T0246,0.3,0.0,0.0,99.7
CPU012,T0246,0.2,0.1,0.0,99.7
CPU_ALL,T0246,2.0,0.3,0.0,97.7,,12
MEM,T0246,88670.8,-0.0,-0.0,16384.0,52622.9,-0.0,-0.0,16384.0,-0.0,7631.2,30763.0,-1.0,613.6,0.0,1597.6
VM,T0246,109,0,0,14502,47854,-1,0,15056,0,0,232964,1404,0,292511,0,0,0,0,0,0,0,0,0,233826,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0246,1,0,2979.7,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0
NET,T0246,0.3,688.6,1.9,0.3,0.3,496.5,1.9,0.0,
NETPACKET,T0246,1.6,1381.6,7.7,3.3,1.6,1364.4,7.5,0.0,
JFSFILE,T0246,42.2,24.1,36.5,3.5,13.4,22.8,61.3,13.9,25.6
DISKBUSY,T0246,0.1,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1
DISKREAD,T0246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0246,26.9,0.0,23.3,0.0,23.3,0.0,0.0,0.0,0.0,3.1,0.0,0.0,26.9,0.0,0.0,3.7,13.8,2.6
DISKXFER,T0246,3.6,0.0,3.1,0.0,3.1,0.0,0.0,0.0,0.0,0.8,0.0,0.0,6.7,0.0,0.0,0.9,3.5,0.6
DISKBSIZE,T0246,7.4,0.0,7.5,0.0,7.5,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0
ZZZZ,T0247,20:30:04,14-NOV-2016
CPU001,T0247,0.5,0.1,0.0,99.5
CPU002,T0247,0.4,0.1,0.0,99.5
CPU003,T0247,4.4,0.5,0.0,95.0
CPU004,T0247,16.5,2.0,0.0,81.4
CPU005,T0247,0.2,0.1,0.2,99.5
CPU006,T0247,0.2,0.4,0.0,99.4
CPU007,T0247,0.3,0.1,0.0,99.6
CPU008,T0247,0.1,0.1,0.0,99.8
CPU009,T0247,0.2,0.1,0.0,99.8
CPU010,T0247,0.1,0.1,0.0,99.7
CPU011,T0247,0.3,0.1,0.0,99.6
CPU012,T0247,0.2,0.2,0.0,99.7
CPU_ALL,T0247,1.9,0.3,0.0,97.7,,12
MEM,T0247,88670.8,-0.0,-0.0,16384.0,52615.3,-0.0,-0.0,16384.0,-0.0,7632.3,30771.5,-1.0,613.9,0.0,1597.6
VM,T0247,72,0,0,14512,47867,-1,0,24580,0,0,255393,1534,0,413103,0,0,0,0,0,0,0,0,0,257595,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0247,1,0,2870.9,-1.0,-1.0,-1.0,3.7,-1.0,-1.0,-1.0
NET,T0247,0.4,634.9,2.5,0.3,0.4,467.8,2.3,0.0,
NETPACKET,T0247,2.2,1306.9,9.1,3.4,2.2,1292.3,8.9,0.0,
JFSFILE,T0247,42.2,24.1,36.5,3.5,13.4,22.8,61.3,13.9,25.6
DISKBUSY,T0247,0.1,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0247,32.6,0.0,49.4,0.0,49.4,0.0,0.0,0.0,0.0,28.9,0.0,0.0,32.6,0.0,0.0,3.7,14.3,2.4
DISKXFER,T0247,3.9,0.0,9.5,0.0,9.5,0.0,0.0,0.0,0.0,7.2,0.0,0.0,8.1,0.0,0.0,0.9,3.6,0.6
DISKBSIZE,T0247,8.4,0.0,5.2,0.0,5.2,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0
ZZZZ,T0248,20:35:04,14-NOV-2016
CPU001,T0248,0.4,0.1,0.0,99.5
CPU002,T0248,0.7,0.2,0.0,99.1
CPU003,T0248,5.2,0.7,0.0,94.1
CPU004,T0248,19.8,2.2,0.0,78.0
CPU005,T0248,0.2,0.1,0.1,99.6
CPU006,T0248,0.2,0.3,0.0,99.5
CPU007,T0248,0.2,0.1,0.0,99.8
CPU008,T0248,0.1,0.1,0.0,99.8
CPU009,T0248,0.2,0.0,0.0,99.8
CPU010,T0248,0.1,0.2,0.0,99.7
CPU011,T0248,0.2,0.1,0.0,99.7
CPU012,T0248,0.3,0.1,0.0,99.6
CPU_ALL,T0248,2.3,0.3,0.0,97.4,,12
MEM,T0248,88670.8,-0.0,-0.0,16384.0,52614.4,-0.0,-0.0,16384.0,-0.0,7632.7,30775.5,-1.0,614.2,0.0,1596.3
VM,T0248,90,0,0,14510,47828,-1,0,16160,0,0,253060,1762,0,315125,0,0,0,0,0,0,0,0,0,253710,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0248,1,0,3313.1,-1.0,-1.0,-1.0,2.1,-1.0,-1.0,-1.0
NET,T0248,0.3,780.8,2.3,0.3,0.3,559.0,2.3,0.0,
NETPACKET,T0248,1.6,1556.1,8.8,3.2,1.6,1539.6,8.5,0.0,
JFSFILE,T0248,42.2,24.1,36.5,3.5,13.4,22.8,61.3,13.9,25.6
DISKBUSY,T0248,0.1,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0248,28.0,0.0,25.8,0.0,25.8,0.0,0.0,0.0,0.0,4.8,0.0,0.0,28.0,0.0,0.0,3.8,15.3,1.9
DISKXFER,T0248,3.8,0.0,3.7,0.0,3.7,0.0,0.0,0.0,0.0,1.2,0.0,0.0,7.0,0.0,0.0,1.0,3.8,0.5
DISKBSIZE,T0248,7.5,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0
ZZZZ,T0249,20:40:04,14-NOV-2016
CPU001,T0249,0.5,0.0,0.0,99.5
CPU002,T0249,0.6,0.2,0.0,99.2
CPU003,T0249,4.5,0.6,0.0,94.9
CPU004,T0249,17.8,2.0,0.0,80.2
CPU005,T0249,0.3,0.1,0.1,99.6
CPU006,T0249,0.2,0.4,0.0,99.4
CPU007,T0249,0.1,0.0,0.0,99.8
CPU008,T0249,0.1,0.2,0.0,99.7
CPU009,T0249,0.2,0.1,0.0,99.7
CPU010,T0249,0.1,0.2,0.0,99.7
CPU011,T0249,0.3,0.1,0.0,99.6
CPU012,T0249,0.2,0.1,0.0,99.7
CPU_ALL,T0249,2.1,0.3,0.0,97.6,,12
MEM,T0249,88670.8,-0.0,-0.0,16384.0,52605.4,-0.0,-0.0,16384.0,-0.0,7633.7,30782.0,-1.0,614.4,0.0,1596.1
VM,T0249,148,0,0,14514,47828,-1,0,16560,0,0,265699,2529,0,419366,0,0,0,0,0,0,0,0,0,267343,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0249,1,0,2887.1,-1.0,-1.0,-1.0,3.7,-1.0,-1.0,-1.0
NET,T0249,0.4,680.8,2.1,0.3,0.4,501.0,2.8,0.0,
NETPACKET,T0249,2.2,1341.1,8.4,3.1,2.2,1318.9,8.2,0.0,
JFSFILE,T0249,42.2,24.1,36.4,3.5,13.4,22.8,61.3,13.9,25.6
DISKBUSY,T0249,0.1,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0249,31.2,0.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,31.2,0.0,0.0,3.6,14.8,2.6
DISKXFER,T0249,4.5,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,7.8,0.0,0.0,0.9,3.7,0.6
DISKBSIZE,T0249,7.0,0.0,8.1,0.0,8.1,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0
ZZZZ,T0250,20:45:04,14-NOV-2016
CPU001,T0250,0.5,0.1,0.0,99.4
CPU002,T0250,0.5,0.2,0.0,99.3
CPU003,T0250,5.5,0.6,0.0,93.9
CPU004,T0250,19.6,2.1,0.0,78.4
CPU005,T0250,0.2,0.1,0.1,99.6
CPU006,T0250,0.3,0.4,0.0,99.4
CPU007,T0250,0.2,0.0,0.0,99.8
CPU008,T0250,0.1,0.1,0.0,99.7
CPU009,T0250,0.1,0.1,0.0,99.8
CPU010,T0250,0.1,0.1,0.0,99.7
CPU011,T0250,0.4,0.1,0.0,99.6
CPU012,T0250,0.1,0.1,0.0,99.8
CPU_ALL,T0250,2.3,0.3,0.0,97.4,,12
MEM,T0250,88670.8,-0.0,-0.0,16384.0,52557.3,-0.0,-0.0,16384.0,-0.0,7635.4,30831.5,-1.0,614.7,0.0,1596.1
VM,T0250,121,0,0,14516,47828,-1,0,16612,0,0,284891,2416,0,299097,0,0,0,0,0,0,0,0,0,297574,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0250,1,0,3180.3,-1.0,-1.0,-1.0,2.1,-1.0,-1.0,-1.0
NET,T0250,0.3,804.1,2.9,0.3,0.3,570.1,3.4,0.0,
NETPACKET,T0250,1.6,1506.9,10.6,3.1,1.6,1478.5,10.4,0.0,
JFSFILE,T0250,42.2,24.1,36.4,3.5,13.4,22.8,61.3,13.9,25.6
DISKBUSY,T0250,0.1,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0250,30.5,0.0,24.9,0.0,24.9,0.0,0.0,0.0,0.0,3.3,0.0,0.0,30.5,0.0,0.0,3.9,15.3,2.4
DISKXFER,T0250,4.1,0.0,3.2,0.0,3.2,0.0,0.0,0.0,0.0,0.8,0.0,0.0,7.6,0.0,0.0,1.0,3.8,0.6
DISKBSIZE,T0250,7.4,0.0,7.7,0.0,7.7,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0
ZZZZ,T0251,20:50:04,14-NOV-2016
CPU001,T0251,0.7,0.1,0.0,99.1
CPU002,T0251,0.3,0.1,0.0,99.5
CPU003,T0251,5.2,0.6,0.0,94.1
CPU004,T0251,19.0,2.1,0.0,78.9
CPU005,T0251,0.4,0.1,0.3,99.2
CPU006,T0251,0.3,0.4,0.0,99.3
CPU007,T0251,0.2,0.1,0.0,99.7
CPU008,T0251,0.1,0.2,0.0,99.7
CPU009,T0251,0.2,0.1,0.1,99.6
CPU010,T0251,0.1,0.2,0.0,99.7
CPU011,T0251,0.7,0.1,0.0,99.2
CPU012,T0251,0.3,0.1,0.0,99.6
CPU_ALL,T0251,2.3,0.3,0.0,97.3,,12
MEM,T0251,88670.8,-0.0,-0.0,16384.0,52375.4,-0.0,-0.0,16384.0,-0.0,7637.0,31012.2,-1.0,615.0,0.0,1594.9
VM,T0251,226,0,0,14618,47828,-1,0,26372,0,0,344558,3551,0,496986,0,0,0,0,0,0,0,0,0,390700,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0251,1,0,3097.5,-1.0,-1.0,-1.0,3.7,-1.0,-1.0,-1.0
NET,T0251,0.4,748.0,2.3,0.3,0.4,551.7,3.0,0.0,
NETPACKET,T0251,2.2,1447.2,8.9,3.3,2.2,1416.4,8.5,0.0,
JFSFILE,T0251,42.2,24.1,36.5,3.5,13.4,22.8,61.3,13.9,25.6
DISKBUSY,T0251,0.1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0251,28.6,0.0,59.3,0.0,59.3,0.0,0.0,0.0,0.0,37.0,0.0,0.0,28.6,0.0,0.0,4.0,16.0,2.3
DISKXFER,T0251,4.7,0.0,11.6,0.0,11.6,0.0,0.0,0.0,0.0,9.2,0.0,0.0,7.2,0.0,0.0,1.0,4.0,0.6
DISKBSIZE,T0251,6.1,0.0,5.1,0.0,5.1,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0
ZZZZ,T0252,20:55:04,14-NOV-2016
CPU001,T0252,0.2,0.1,0.0,99.7
CPU002,T0252,0.2,0.1,0.0,99.6
CPU003,T0252,4.7,0.6,0.0,94.7
CPU004,T0252,18.9,2.1,0.0,79.0
CPU005,T0252,0.2,0.1,0.0,99.7
CPU006,T0252,0.2,0.3,0.0,99.5
CPU007,T0252,0.1,0.0,0.0,99.9
CPU008,T0252,0.1,0.1,0.0,99.7
CPU009,T0252,0.1,0.1,0.0,99.8
CPU010,T0252,0.1,0.2,0.0,99.7
CPU011,T0252,0.6,0.1,0.0,99.3
CPU012,T0252,0.3,0.1,0.0,99.5
CPU_ALL,T0252,2.1,0.3,0.0,97.5,,12
MEM,T0252,88670.8,-0.0,-0.0,16384.0,52328.4,-0.0,-0.0,16384.0,-0.0,7638.7,31059.8,-1.0,615.3,0.0,1595.1
VM,T0252,96,0,0,14623,47828,-1,0,16388,0,0,277440,2021,0,296575,0,0,0,0,0,0,0,0,0,289565,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0252,1,0,3092.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0
NET,T0252,0.3,729.3,2.0,0.3,0.3,524.5,2.3,0.0,
NETPACKET,T0252,1.6,1445.2,7.8,3.2,1.6,1428.5,7.6,0.0,
JFSFILE,T0252,42.2,24.1,36.5,3.5,13.4,22.8,61.3,13.9,25.6
DISKBUSY,T0252,0.1,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0
DISKREAD,T0252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0252,27.5,0.0,27.1,0.0,27.1,0.0,0.0,0.0,0.0,2.9,0.0,0.0,27.5,0.0,0.0,3.6,18.2,2.3
DISKXFER,T0252,3.7,0.0,3.4,0.0,3.4,0.0,0.0,0.0,0.0,0.7,0.0,0.0,6.9,0.0,0.0,0.9,4.6,0.6
DISKBSIZE,T0252,7.4,0.0,7.9,0.0,7.9,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0
ZZZZ,T0253,21:00:04,14-NOV-2016
CPU001,T0253,0.2,0.1,0.0,99.7
CPU002,T0253,0.2,0.2,0.0,99.7
CPU003,T0253,4.3,0.5,0.0,95.1
CPU004,T0253,16.9,2.0,0.0,81.1
CPU005,T0253,0.3,0.1,0.0,99.7
CPU006,T0253,0.2,0.3,0.0,99.5
CPU007,T0253,0.1,0.1,0.0,99.8
CPU008,T0253,0.1,0.2,0.0,99.8
CPU009,T0253,0.2,0.1,0.0,99.8
CPU010,T0253,0.1,0.2,0.0,99.7
CPU011,T0253,0.4,0.1,0.0,99.4
CPU012,T0253,0.2,0.2,0.0,99.6
CPU_ALL,T0253,1.9,0.3,0.0,97.8,,12
MEM,T0253,88670.8,-0.0,-0.0,16384.0,52253.8,-0.0,-0.0,16384.0,-0.0,7641.3,31132.5,-1.0,615.6,0.0,1595.7
VM,T0253,136,0,0,14625,47854,-1,0,16152,0,0,313869,2198,0,416956,0,0,0,0,0,0,0,0,0,332706,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0253,1,0,2828.9,-1.0,-1.0,-1.0,3.7,-1.0,-1.0,-1.0
NET,T0253,0.4,649.0,2.0,0.3,0.4,480.7,2.1,0.0,
NETPACKET,T0253,2.2,1303.4,7.9,3.2,2.2,1282.4,7.7,0.0,
JFSFILE,T0253,42.2,24.1,36.5,3.5,13.4,22.8,61.3,13.9,25.6
DISKBUSY,T0253,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0253,29.4,0.0,24.5,0.0,24.5,0.0,0.0,0.0,0.0,2.6,0.0,0.0,29.4,0.0,0.0,3.8,15.6,2.4
DISKXFER,T0253,4.2,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,7.3,0.0,0.0,1.0,3.9,0.6
DISKBSIZE,T0253,7.1,0.0,8.1,0.0,8.1,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0
ZZZZ,T0254,21:05:04,14-NOV-2016
CPU001,T0254,0.2,0.1,0.0,99.7
CPU002,T0254,0.2,0.1,0.0,99.7
CPU003,T0254,5.4,0.7,0.0,93.9
CPU004,T0254,18.8,2.1,0.0,79.0
CPU005,T0254,0.8,0.1,0.0,99.1
CPU006,T0254,0.3,0.3,0.0,99.4
CPU007,T0254,0.1,0.1,0.0,99.8
CPU008,T0254,0.1,0.1,0.0,99.8
CPU009,T0254,0.1,0.1,0.0,99.8
CPU010,T0254,0.1,0.1,0.0,99.8
CPU011,T0254,0.3,0.1,0.1,99.6
CPU012,T0254,0.1,0.1,0.0,99.7
CPU_ALL,T0254,2.2,0.3,0.0,97.5,,12
MEM,T0254,88670.8,-0.0,-0.0,16384.0,52213.9,-0.0,-0.0,16384.0,-0.0,7641.0,31176.0,-1.0,615.8,0.0,1594.3
VM,T0254,56,0,0,14631,47828,-1,0,14868,0,0,278697,1819,0,307430,0,0,0,0,0,0,0,0,0,289533,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0254,1,0,3161.8,-1.0,-1.0,-1.0,2.1,-1.0,-1.0,-1.0
NET,T0254,0.3,741.0,2.3,0.3,0.3,528.7,2.2,0.0,
NETPACKET,T0254,1.6,1484.4,9.1,3.1,1.6,1463.8,8.5,0.0,
JFSFILE,T0254,42.2,24.1,36.5,3.5,13.4,22.8,61.3,13.9,25.6
DISKBUSY,T0254,0.1,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0254,24.1,0.0,25.5,0.0,25.5,0.0,0.0,0.0,0.0,3.3,0.0,0.0,24.1,0.0,0.0,3.8,16.0,2.4
DISKXFER,T0254,3.7,0.0,3.5,0.0,3.5,0.0,0.0,0.0,0.0,0.8,0.0,0.0,6.0,0.0,0.0,0.9,4.0,0.6
DISKBSIZE,T0254,6.5,0.0,7.2,0.0,7.2,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0
ZZZZ,T0255,21:10:04,14-NOV-2016
CPU001,T0255,0.2,0.1,0.0,99.7
CPU002,T0255,0.2,0.2,0.0,99.6
CPU003,T0255,4.0,0.6,0.1,95.4
CPU004,T0255,16.7,2.0,0.0,81.3
CPU005,T0255,0.7,0.1,0.2,99.0
CPU006,T0255,0.3,0.3,0.0,99.4
CPU007,T0255,0.1,0.1,0.0,99.8
CPU008,T0255,0.1,0.1,0.0,99.8
CPU009,T0255,0.2,0.1,0.1,99.7
CPU010,T0255,0.1,0.2,0.0,99.7
CPU011,T0255,0.2,0.0,0.1,99.7
CPU012,T0255,0.3,0.1,0.0,99.6
CPU_ALL,T0255,1.9,0.3,0.0,97.7,,12
MEM,T0255,88670.8,-0.0,-0.0,16384.0,52205.2,-0.0,-0.0,16384.0,-0.0,7643.2,31182.5,-1.0,616.1,0.0,1595.3
VM,T0255,105,0,0,14634,47854,-1,0,22820,0,0,253287,1779,0,413316,0,0,0,0,0,0,0,0,0,255221,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0255,1,0,2814.1,-1.0,-1.0,-1.0,3.7,-1.0,-1.0,-1.0
NET,T0255,0.4,621.1,2.4,0.3,0.4,453.8,2.4,0.0,
NETPACKET,T0255,2.2,1276.3,8.9,3.3,2.2,1258.9,8.6,0.0,
JFSFILE,T0255,42.2,24.1,36.4,3.5,13.4,22.8,61.3,13.9,25.6
DISKBUSY,T0255,0.1,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0255,28.5,0.0,47.6,0.0,47.6,0.0,0.0,0.0,0.0,29.4,0.0,0.0,28.5,0.0,0.0,3.9,11.9,2.3
DISKXFER,T0255,3.8,0.0,9.7,0.0,9.7,0.0,0.0,0.0,0.0,7.4,0.0,0.0,7.1,0.0,0.0,1.0,3.0,0.6
DISKBSIZE,T0255,7.5,0.0,4.9,0.0,4.9,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0
ZZZZ,T0256,21:15:04,14-NOV-2016
CPU001,T0256,0.2,0.1,0.0,99.7
CPU002,T0256,0.2,0.1,0.0,99.7
CPU003,T0256,5.7,0.7,0.0,93.6
CPU004,T0256,20.8,2.2,0.0,77.0
CPU005,T0256,0.5,0.1,0.0,99.4
CPU006,T0256,0.7,0.3,0.0,99.0
CPU007,T0256,0.2,0.0,0.0,99.8
CPU008,T0256,0.1,0.1,0.0,99.7
CPU009,T0256,0.2,0.1,0.0,99.7
CPU010,T0256,0.1,0.1,0.0,99.8
CPU011,T0256,0.3,0.1,0.1,99.6
CPU012,T0256,0.2,0.1,0.0,99.7
CPU_ALL,T0256,2.4,0.3,0.0,97.3,,12
MEM,T0256,88670.8,-0.0,-0.0,16384.0,52170.7,-0.0,-0.0,16384.0,-0.0,7643.6,31219.3,-1.0,616.3,0.0,1594.0
