AAA,progname,nmon
AAA,command,/usr/local/bin/nmon -f -t -F /var/log/nmon/kc1prapkc02_20161114_nmon.csv 
AAA,version,14i
AAA,disks_per_line,150
DISKBUSY,T0216,0.2,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0216,7.4,0.0,6.8,0.6,6.6,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,6.6,0.0,0.0,2.7,0.0,1.5,0.6,0.0
DISKXFER,T0216,1.7,0.0,1.5,0.1,1.7,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.7,0.0,0.0,0.7,0.0,0.4,0.2,0.0
DISKBSIZE,T0216,4.4,0.0,4.4,4.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0217,18:00:03,14-NOV-2016
CPU001,T0217,0.1,0.1,0.0,99.8
CPU002,T0217,0.3,0.3,0.0,99.4
CPU003,T0217,0.1,0.1,0.1,99.7
CPU004,T0217,0.1,0.1,0.0,99.7
CPU005,T0217,0.1,0.1,0.0,99.8
CPU006,T0217,0.1,0.1,0.0,99.8
CPU_ALL,T0217,0.1,0.1,0.0,99.7,,6
MEM,T0217,88673.0,-0.0,-0.0,16384.0,64120.9,-0.0,-0.0,16383.8,-0.0,1783.1,21631.1,-1.0,476.2,0.1,872.3
VM,T0217,34,0,0,12390,45611,-1,0,4448,0,0,113232,94,0,295316,0,0,0,0,0,0,0,0,0,113728,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0217,1,0,276.6,-1.0,-1.0,-1.0,2.8,-1.0,-1.0,-1.0
NET,T0217,0.0,1.1,0.3,0.3,0.0,1.1,0.2,0.0,
NETPACKET,T0217,0.0,6.0,2.9,3.1,0.0,4.3,2.2,0.0,
JFSFILE,T0217,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.4,13.9,1.6
DISKBUSY,T0217,0.2,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0217,8.2,0.0,7.3,0.9,6.7,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,6.7,0.0,0.0,2.9,0.0,1.9,0.8,0.1
DISKXFER,T0217,1.8,0.0,1.6,0.2,1.7,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.7,0.0,0.0,0.7,0.0,0.5,0.2,0.0
DISKBSIZE,T0217,4.4,0.0,4.5,4.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0
ZZZZ,T0218,18:05:03,14-NOV-2016
CPU001,T0218,0.4,0.1,0.0,99.5
CPU002,T0218,1.4,0.3,0.0,98.3
CPU003,T0218,0.2,0.1,0.1,99.7
CPU004,T0218,0.1,0.1,0.0,99.7
CPU005,T0218,0.1,0.1,0.1,99.7
CPU006,T0218,0.1,0.1,0.0,99.8
CPU_ALL,T0218,0.4,0.1,0.0,99.5,,6
MEM,T0218,88673.0,-0.0,-0.0,16384.0,64112.8,-0.0,-0.0,16383.8,-0.0,1783.2,21639.2,-1.0,476.4,0.1,872.1
VM,T0218,31,0,0,12310,45582,-1,0,11224,0,0,84368,158,0,180348,0,0,0,0,0,0,0,0,0,86437,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0218,1,0,375.4,-1.0,-1.0,-1.0,1.4,-1.0,-1.0,-1.0
NET,T0218,0.0,26.1,3.6,0.3,0.0,14.1,3.1,0.0,
NETPACKET,T0218,0.0,39.7,13.9,3.2,0.0,38.8,15.0,0.0,
JFSFILE,T0218,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.4,13.9,1.6
DISKBUSY,T0218,0.5,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0218,30.6,0.0,30.0,0.7,6.8,0.0,0.0,0.0,0.0,0.0,25.4,0.0,0.0,6.8,0.0,0.0,2.9,0.0,1.7,0.6,0.1
DISKXFER,T0218,7.3,0.0,7.1,0.2,1.7,0.0,0.0,0.0,0.0,0.0,6.3,0.0,0.0,1.7,0.0,0.0,0.7,0.0,0.4,0.2,0.0
DISKBSIZE,T0218,4.2,0.0,4.2,4.2,4.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0
ZZZZ,T0219,18:10:03,14-NOV-2016
CPU001,T0219,0.2,0.1,0.0,99.8
CPU002,T0219,0.2,0.3,0.0,99.5
CPU003,T0219,0.1,0.1,0.1,99.7
CPU004,T0219,0.1,0.1,0.0,99.8
CPU005,T0219,0.1,0.1,0.0,99.8
CPU006,T0219,0.1,0.1,0.0,99.8
CPU_ALL,T0219,0.1,0.1,0.0,99.7,,6
MEM,T0219,88673.0,-0.0,-0.0,16384.0,64111.0,-0.0,-0.0,16383.8,-0.0,1783.2,21641.5,-1.0,476.7,0.1,872.1
VM,T0219,33,0,0,12304,45624,-1,0,4472,0,0,112513,92,0,294129,0,0,0,0,0,0,0,0,0,113015,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0219,1,0,275.5,-1.0,-1.0,-1.0,2.8,-1.0,-1.0,-1.0
NET,T0219,0.0,1.0,0.2,0.3,0.0,1.1,0.2,0.0,
NETPACKET,T0219,0.0,5.8,2.6,3.4,0.0,4.0,1.9,0.0,
JFSFILE,T0219,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.4,13.9,1.6
DISKBUSY,T0219,0.3,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0219,8.3,0.0,7.6,0.8,6.6,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,6.6,0.0,0.0,2.9,0.0,2.1,0.8,0.0
DISKXFER,T0219,1.9,0.0,1.7,0.2,1.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.6,0.0,0.0,0.7,0.0,0.5,0.2,0.0
DISKBSIZE,T0219,4.4,0.0,4.5,4.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0220,18:15:03,14-NOV-2016
CPU001,T0220,0.3,0.2,0.0,99.5
CPU002,T0220,0.1,0.2,0.0,99.7
CPU003,T0220,0.1,0.1,0.1,99.8
CPU004,T0220,0.1,0.1,0.0,99.8
CPU005,T0220,0.0,0.0,0.0,99.9
CPU006,T0220,0.1,0.1,0.0,99.9
CPU_ALL,T0220,0.1,0.1,0.0,99.8,,6
MEM,T0220,88673.0,-0.0,-0.0,16384.0,64108.5,-0.0,-0.0,16383.8,-0.0,1783.2,21643.2,-1.0,476.9,0.1,872.0
VM,T0220,24,0,0,12353,45579,-1,0,4176,0,0,77693,91,0,163322,0,0,0,0,0,0,0,0,0,78183,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0220,1,0,270.0,-1.0,-1.0,-1.0,1.3,-1.0,-1.0,-1.0
NET,T0220,0.0,0.8,0.7,0.2,0.0,0.9,0.2,0.0,
NETPACKET,T0220,0.0,6.1,8.6,2.9,0.0,3.3,1.9,0.0,
JFSFILE,T0220,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.4,13.9,1.6
DISKBUSY,T0220,0.2,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0220,7.6,0.0,6.9,0.7,6.3,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,6.3,0.0,0.0,2.9,0.0,1.6,0.6,0.1
DISKXFER,T0220,1.7,0.0,1.5,0.2,1.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.6,0.0,0.0,0.7,0.0,0.4,0.2,0.0
DISKBSIZE,T0220,4.4,0.0,4.5,4.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0
ZZZZ,T0221,18:20:03,14-NOV-2016
CPU001,T0221,0.2,0.1,0.0,99.7
CPU002,T0221,0.3,0.3,0.0,99.4
CPU003,T0221,0.1,0.1,0.1,99.8
CPU004,T0221,0.1,0.2,0.0,99.8
CPU005,T0221,0.1,0.0,0.0,99.9
CPU006,T0221,0.1,0.1,0.0,99.7
CPU_ALL,T0221,0.1,0.1,0.0,99.7,,6
MEM,T0221,88673.0,-0.0,-0.0,16384.0,64106.1,-0.0,-0.0,16383.8,-0.0,1783.3,21646.5,-1.0,477.1,0.1,871.9
VM,T0221,38,0,0,12301,45645,-1,0,4352,0,0,111505,94,0,293734,0,0,0,0,0,0,0,0,0,112215,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0221,1,0,293.9,-1.0,-1.0,-1.0,2.8,-1.0,-1.0,-1.0
NET,T0221,0.0,1.4,1.1,0.3,0.0,1.3,0.6,0.0,
NETPACKET,T0221,0.0,6.1,5.7,3.2,0.0,4.5,3.9,0.0,
JFSFILE,T0221,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.4,13.9,1.6
DISKBUSY,T0221,0.2,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0221,7.9,0.0,7.1,0.8,6.6,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,6.6,0.0,0.0,2.9,0.0,1.9,0.8,0.0
DISKXFER,T0221,1.8,0.0,1.6,0.2,1.7,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.7,0.0,0.0,0.7,0.0,0.5,0.2,0.0
DISKBSIZE,T0221,4.5,0.0,4.5,4.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0222,18:25:03,14-NOV-2016
CPU001,T0222,0.1,0.1,0.1,99.7
CPU002,T0222,0.3,0.3,0.0,99.4
CPU003,T0222,0.1,0.1,0.0,99.8
CPU004,T0222,0.1,0.1,0.0,99.8
CPU005,T0222,0.0,0.0,0.2,99.7
CPU006,T0222,0.1,0.1,0.0,99.8
CPU_ALL,T0222,0.1,0.1,0.0,99.7,,6
MEM,T0222,88673.0,-0.0,-0.0,16384.0,64104.3,-0.0,-0.0,16383.8,-0.0,1783.3,21648.3,-1.0,477.4,0.1,872.0
VM,T0222,25,0,0,12363,45625,-1,0,10116,0,0,77849,80,0,164009,0,0,0,0,0,0,0,0,0,78337,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0222,1,0,274.0,-1.0,-1.0,-1.0,1.3,-1.0,-1.0,-1.0
NET,T0222,0.0,0.7,0.2,0.3,0.0,0.9,0.1,0.0,
NETPACKET,T0222,0.0,4.8,2.4,3.0,0.0,3.2,1.6,0.0,
JFSFILE,T0222,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.4,13.9,1.6
DISKBUSY,T0222,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0222,27.3,0.0,26.6,0.7,6.5,0.0,0.0,0.0,0.0,0.0,21.9,0.0,0.0,6.5,0.0,0.0,2.9,0.0,1.8,0.6,0.1
DISKXFER,T0222,6.5,0.0,6.3,0.2,1.6,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,1.6,0.0,0.0,0.7,0.0,0.4,0.2,0.0
DISKBSIZE,T0222,4.2,0.0,4.2,4.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0
ZZZZ,T0223,18:30:03,14-NOV-2016
CPU001,T0223,0.1,0.1,0.0,99.8
CPU002,T0223,0.3,0.3,0.0,99.4
CPU003,T0223,0.1,0.1,0.1,99.8
CPU004,T0223,0.1,0.1,0.0,99.7
CPU005,T0223,0.1,0.1,0.0,99.8
CPU006,T0223,0.1,0.1,0.0,99.8
CPU_ALL,T0223,0.1,0.1,0.0,99.7,,6
MEM,T0223,88673.0,-0.0,-0.0,16384.0,64067.3,-0.0,-0.0,16383.8,-0.0,1783.4,21684.5,-1.0,477.6,0.1,872.0
VM,T0223,37,0,0,12350,45619,-1,0,4308,0,0,131578,96,0,290556,0,0,0,0,0,0,0,0,0,140942,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0223,1,0,280.1,-1.0,-1.0,-1.0,2.8,-1.0,-1.0,-1.0
NET,T0223,0.0,0.9,0.5,0.3,0.0,1.0,0.2,0.0,
NETPACKET,T0223,0.0,5.4,3.4,3.2,0.0,3.8,2.1,0.0,
JFSFILE,T0223,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.4,13.9,1.6
DISKBUSY,T0223,0.2,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0223,8.2,0.0,7.3,0.9,6.2,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,6.2,0.0,0.0,2.9,0.0,2.0,0.8,0.1
DISKXFER,T0223,1.9,0.0,1.6,0.2,1.5,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.5,0.0,0.0,0.7,0.0,0.5,0.2,0.0
DISKBSIZE,T0223,4.4,0.0,4.5,4.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0
ZZZZ,T0224,18:35:03,14-NOV-2016
CPU001,T0224,0.2,0.2,0.0,99.6
CPU002,T0224,0.1,0.1,0.0,99.8
CPU003,T0224,0.1,0.1,0.1,99.7
CPU004,T0224,0.1,0.1,0.0,99.8
CPU005,T0224,0.1,0.1,0.0,99.9
CPU006,T0224,0.1,0.1,0.0,99.8
CPU_ALL,T0224,0.1,0.1,0.0,99.8,,6
MEM,T0224,88673.0,-0.0,-0.0,16384.0,64062.8,-0.0,-0.0,16383.8,-0.0,1783.4,21689.3,-1.0,477.8,0.1,872.0
VM,T0224,30,0,0,12353,45618,-1,0,4056,0,0,79670,77,0,170282,0,0,0,0,0,0,0,0,0,80852,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0224,1,0,256.4,-1.0,-1.0,-1.0,1.3,-1.0,-1.0,-1.0
NET,T0224,0.0,0.8,0.2,0.3,0.0,0.9,0.1,0.0,
NETPACKET,T0224,0.0,4.8,2.4,3.2,0.0,3.2,1.6,0.0,
JFSFILE,T0224,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.4,13.9,1.6
DISKBUSY,T0224,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0224,6.9,0.0,6.3,0.6,6.6,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,6.6,0.0,0.0,2.9,0.0,1.4,0.6,0.0
DISKXFER,T0224,1.5,0.0,1.4,0.1,1.6,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.6,0.0,0.0,0.7,0.0,0.3,0.2,0.0
DISKBSIZE,T0224,4.5,0.0,4.5,4.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0225,18:40:03,14-NOV-2016
CPU001,T0225,0.3,0.2,0.0,99.5
CPU002,T0225,0.2,0.2,0.0,99.7
CPU003,T0225,0.1,0.1,0.1,99.7
CPU004,T0225,0.2,0.1,0.0,99.7
CPU005,T0225,0.1,0.1,0.0,99.8
CPU006,T0225,0.1,0.1,0.0,99.7
CPU_ALL,T0225,0.2,0.1,0.0,99.7,,6
MEM,T0225,88673.0,-0.0,-0.0,16384.0,64078.5,-0.0,-0.0,16383.8,-0.0,1783.4,21673.8,-1.0,478.0,0.1,871.8
VM,T0225,36,0,0,12335,45603,-1,0,4500,0,0,124891,109,0,293322,0,0,0,0,0,0,0,0,0,120945,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0225,1,0,307.3,-1.0,-1.0,-1.0,2.8,-1.0,-1.0,-1.0
NET,T0225,0.0,1.4,0.6,0.3,0.0,1.3,0.5,0.0,
NETPACKET,T0225,0.0,6.2,4.3,3.1,0.0,4.5,3.8,0.0,
JFSFILE,T0225,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.4,13.9,1.6
DISKBUSY,T0225,0.2,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0225,8.5,0.0,7.7,0.8,6.5,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,6.5,0.0,0.0,3.0,0.0,2.1,0.8,0.0
DISKXFER,T0225,1.9,0.0,1.7,0.2,1.6,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.6,0.0,0.0,0.7,0.0,0.5,0.2,0.0
DISKBSIZE,T0225,4.4,0.0,4.5,4.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0226,18:45:03,14-NOV-2016
CPU001,T0226,0.3,0.2,0.0,99.4
CPU002,T0226,0.2,0.1,0.0,99.7
CPU003,T0226,0.1,0.1,0.1,99.7
CPU004,T0226,0.1,0.1,0.0,99.8
CPU005,T0226,0.0,0.0,0.1,99.8
CPU006,T0226,0.1,0.1,0.0,99.8
CPU_ALL,T0226,0.1,0.1,0.0,99.7,,6
MEM,T0226,88673.0,-0.0,-0.0,16384.0,64080.5,-0.0,-0.0,16383.8,-0.0,1783.5,21672.5,-1.0,478.3,0.1,871.6
VM,T0226,25,0,0,12275,45547,-1,0,11100,0,0,82548,175,0,165814,0,0,0,0,0,0,0,0,0,82077,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0226,1,0,288.3,-1.0,-1.0,-1.0,1.3,-1.0,-1.0,-1.0
NET,T0226,0.0,2.9,1.3,0.3,0.0,1.9,1.0,0.0,
NETPACKET,T0226,0.1,6.9,6.3,3.0,0.1,5.4,6.1,0.0,
JFSFILE,T0226,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.4,13.9,1.6
DISKBUSY,T0226,0.3,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0226,30.3,0.0,29.3,1.0,6.7,0.0,0.0,0.0,0.0,0.0,24.8,0.0,0.0,6.7,0.0,0.0,3.1,0.0,1.5,0.9,0.1
DISKXFER,T0226,7.2,0.0,7.0,0.2,1.7,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,1.7,0.0,0.0,0.8,0.0,0.4,0.2,0.0
DISKBSIZE,T0226,4.2,0.0,4.2,4.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0
ZZZZ,T0227,18:50:03,14-NOV-2016
CPU001,T0227,0.5,0.2,0.0,99.3
CPU002,T0227,0.4,0.2,0.0,99.4
CPU003,T0227,0.1,0.1,0.0,99.8
CPU004,T0227,0.1,0.1,0.0,99.7
CPU005,T0227,0.1,0.1,0.0,99.8
CPU006,T0227,0.1,0.1,0.0,99.7
CPU_ALL,T0227,0.2,0.1,0.0,99.6,,6
MEM,T0227,88673.0,-0.0,-0.0,16384.0,64077.3,-0.0,-0.0,16383.8,-0.0,1783.5,21675.1,-1.0,478.6,0.1,871.6
VM,T0227,37,0,0,12358,45623,-1,0,4384,0,0,113828,96,0,294778,0,0,0,0,0,0,0,0,0,114538,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0227,1,0,294.3,-1.0,-1.0,-1.0,2.8,-1.0,-1.0,-1.0
NET,T0227,0.0,8.1,3.1,0.3,0.0,5.0,2.6,0.0,
NETPACKET,T0227,0.0,13.8,11.8,3.2,0.0,12.7,12.7,0.0,
JFSFILE,T0227,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.4,13.9,1.6
DISKBUSY,T0227,0.2,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0227,7.8,0.0,6.9,0.8,6.9,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,6.9,0.0,0.0,2.8,0.0,1.9,0.8,0.0
DISKXFER,T0227,1.7,0.0,1.5,0.2,1.7,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.7,0.0,0.0,0.7,0.0,0.5,0.2,0.0
DISKBSIZE,T0227,4.5,0.0,4.5,4.3,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0228,18:55:03,14-NOV-2016
CPU001,T0228,0.6,0.1,0.0,99.3
CPU002,T0228,0.5,0.3,0.0,99.2
CPU003,T0228,0.2,0.1,0.0,99.7
CPU004,T0228,0.1,0.1,0.0,99.7
CPU005,T0228,0.1,0.1,0.0,99.9
CPU006,T0228,0.1,0.1,0.0,99.8
CPU_ALL,T0228,0.3,0.1,0.0,99.6,,6
MEM,T0228,88673.0,-0.0,-0.0,16384.0,64100.8,-0.0,-0.0,16383.8,-0.0,1783.6,21651.8,-1.0,478.8,0.1,871.6
VM,T0228,28,0,0,12346,45618,-1,0,4380,0,0,88447,87,0,167280,0,0,0,0,0,0,0,0,0,82446,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0228,1,0,316.3,-1.0,-1.0,-1.0,1.4,-1.0,-1.0,-1.0
NET,T0228,0.0,14.6,2.2,0.3,0.0,8.2,1.9,0.0,
NETPACKET,T0228,0.0,24.9,9.6,3.2,0.0,24.1,10.1,0.0,
JFSFILE,T0228,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.4,13.9,1.6
DISKBUSY,T0228,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0228,7.9,0.0,7.3,0.6,6.7,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,6.7,0.0,0.0,2.9,0.0,1.7,0.6,0.0
DISKXFER,T0228,1.8,0.0,1.6,0.1,1.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.7,0.0,0.0,0.7,0.0,0.4,0.2,0.0
DISKBSIZE,T0228,4.4,0.0,4.4,4.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0229,19:00:03,14-NOV-2016
CPU001,T0229,0.6,0.1,0.0,99.3
CPU002,T0229,0.3,0.3,0.0,99.5
CPU003,T0229,0.1,0.1,0.1,99.7
CPU004,T0229,0.1,0.2,0.0,99.7
CPU005,T0229,0.1,0.1,0.0,99.8
CPU006,T0229,0.1,0.1,0.0,99.8
CPU_ALL,T0229,0.2,0.1,0.0,99.6,,6
MEM,T0229,88673.0,-0.0,-0.0,16384.0,64101.0,-0.0,-0.0,16383.8,-0.0,1783.6,21651.6,-1.0,479.0,0.1,871.5
VM,T0229,34,0,0,12312,45625,-1,0,4608,0,0,116262,102,0,296540,0,0,0,0,0,0,0,0,0,116239,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0229,1,0,316.2,-1.0,-1.0,-1.0,2.8,-1.0,-1.0,-1.0
NET,T0229,0.0,9.2,1.7,0.3,0.0,5.5,1.4,0.0,
NETPACKET,T0229,0.0,17.6,7.4,3.1,0.0,16.5,7.4,0.0,
JFSFILE,T0229,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.4,13.9,1.6
DISKBUSY,T0229,0.3,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.1,0.0,0.0
DISKREAD,T0229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0229,8.3,0.0,7.4,0.9,7.1,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,7.1,0.0,0.0,2.9,0.0,2.0,0.8,0.1
